time_point,player1_x,player1_y,player2_x,player2_y,stag_x,stag_y,rabbit_x,rabbit_y,value,event,p1_belief_p2_stag,p2_belief_p1_stag,p1_coord_prob,p2_coord_prob,p1_cross_trial_expectation,p2_cross_trial_expectation,p1_EU_stag,p1_EU_rabbit,p1_P_choose_stag,p1_P_choose_rabbit,p1_choice_entropy,p1_goal_conflict,p1_P_coord,p1_timing_alignment,p1_dist_to_stag,p1_dist_to_rabbit,p2_EU_stag,p2_EU_rabbit,p2_P_choose_stag,p2_P_choose_rabbit,p2_choice_entropy,p2_goal_conflict,p2_P_coord,p2_timing_alignment,p2_dist_to_stag,p2_dist_to_rabbit,trial_num
1724460713.044974,-302.0,-302.0,302.0,302.0,302.0,-302.0,-302.0,302.0,2.0,0.0,0.5,0.5,0.5,0.5,0.255,0.568015211964576,1.0,1.0,0.5,0.5,0.6931471803599453,1.0,0.5,1.0,604.0,604.0,1.0,1.0,0.5,0.5,0.6931471803599453,1.0,0.5,1.0,604.0,604.0,11
1724460713.0785408,-302.0,-302.0,302.0,302.0,302.0,-302.0,-302.0,302.0,2.0,0.0,0.5,0.5,0.5,0.5,0.255,0.568015211964576,1.0,1.0,0.5,0.5,0.6931471803599453,1.0,0.5,1.0,604.0,604.0,1.0,1.0,0.5,0.5,0.6931471803599453,1.0,0.5,1.0,604.0,604.0,11
1724460713.1120903,-302.0,-302.0,297.0,307.0,302.0,-302.0,-302.0,302.0,2.0,0.0,0.2895978521945831,0.5,0.28943568631392597,0.4997200153947478,0.255,0.568015211964576,0.578871372627787,1.0,0.3010595931397302,0.6989404068602697,0.6117594214644706,0.6021191862794605,0.2894356863138935,0.9994400307893836,604.0,604.0,0.9994400307893836,1.0,0.4997200154239563,0.5002799845760437,0.6931470235772115,0.9994400308479126,0.4997200153946918,0.9994400307893836,609.0205251056815,599.0208677500309,11
1724460713.1456394,-302.0,-302.0,297.0,307.0,302.0,-302.0,-302.0,302.0,2.0,0.0,0.2895978521945831,0.5,0.28943568631392597,0.4997200153947478,0.255,0.568015211964576,0.578871372627787,1.0,0.3010595931397302,0.6989404068602697,0.6117594214644706,0.6021191862794605,0.2894356863138935,0.9994400307893836,604.0,604.0,0.9994400307893836,1.0,0.4997200154239563,0.5002799845760437,0.6931470235772115,0.9994400308479126,0.4997200153946918,0.9994400307893836,609.0205251056815,599.0208677500309,11
1724460713.1791978,-302.0,-302.0,297.0,307.0,302.0,-302.0,-302.0,302.0,2.0,0.0,0.2895978521945831,0.5,0.28943568631392597,0.4997200153947478,0.255,0.568015211964576,0.578871372627787,1.0,0.3010595931397302,0.6989404068602697,0.6117594214644706,0.6021191862794605,0.2894356863138935,0.9994400307893836,604.0,604.0,0.9994400307893836,1.0,0.4997200154239563,0.5002799845760437,0.6931470235772115,0.9994400308479126,0.4997200153946918,0.9994400307893836,609.0205251056815,599.0208677500309,11
1724460713.2127178,-302.0,-302.0,297.0,307.0,302.0,-302.0,-302.0,302.0,2.0,0.0,0.2895978521945831,0.5,0.28943568631392597,0.4997200153947478,0.255,0.568015211964576,0.578871372627787,1.0,0.3010595931397302,0.6989404068602697,0.6117594214644706,0.6021191862794605,0.2894356863138935,0.9994400307893836,604.0,604.0,0.9994400307893836,1.0,0.4997200154239563,0.5002799845760437,0.6931470235772115,0.9994400308479126,0.4997200153946918,0.9994400307893836,609.0205251056815,599.0208677500309,11
1724460713.24624,-302.0,-302.0,297.0,307.0,302.0,-302.0,-302.0,302.0,2.0,0.0,0.2895978521945831,0.5,0.28943568631392597,0.4997200153947478,0.255,0.568015211964576,0.578871372627787,1.0,0.3010595931397302,0.6989404068602697,0.6117594214644706,0.6021191862794605,0.2894356863138935,0.9994400307893836,604.0,604.0,0.9994400307893836,1.0,0.4997200154239563,0.5002799845760437,0.6931470235772115,0.9994400308479126,0.4997200153946918,0.9994400307893836,609.0205251056815,599.0208677500309,11
1724460713.2797942,-302.0,-302.0,297.0,307.0,302.0,-302.0,-302.0,302.0,2.0,0.0,0.2895978521945831,0.5,0.28943568631392597,0.4997200153947478,0.255,0.568015211964576,0.578871372627787,1.0,0.3010595931397302,0.6989404068602697,0.6117594214644706,0.6021191862794605,0.2894356863138935,0.9994400307893836,604.0,604.0,0.9994400307893836,1.0,0.4997200154239563,0.5002799845760437,0.6931470235772115,0.9994400308479126,0.4997200153946918,0.9994400307893836,609.0205251056815,599.0208677500309,11
1724460713.313339,-302.0,-302.0,297.0,307.0,302.0,-302.0,-302.0,302.0,2.0,0.0,0.2895978521945831,0.5,0.28943568631392597,0.4997200153947478,0.255,0.568015211964576,0.578871372627787,1.0,0.3010595931397302,0.6989404068602697,0.6117594214644706,0.6021191862794605,0.2894356863138935,0.9994400307893836,604.0,604.0,0.9994400307893836,1.0,0.4997200154239563,0.5002799845760437,0.6931470235772115,0.9994400308479126,0.4997200153946918,0.9994400307893836,609.0205251056815,599.0208677500309,11
1724460713.3468728,-302.0,-302.0,297.0,307.0,302.0,-302.0,-302.0,302.0,2.0,0.0,0.2895978521945831,0.5,0.28943568631392597,0.4997200153947478,0.255,0.568015211964576,0.578871372627787,1.0,0.3010595931397302,0.6989404068602697,0.6117594214644706,0.6021191862794605,0.2894356863138935,0.9994400307893836,604.0,604.0,0.9994400307893836,1.0,0.4997200154239563,0.5002799845760437,0.6931470235772115,0.9994400308479126,0.4997200153946918,0.9994400307893836,609.0205251056815,599.0208677500309,11
1724460713.3803947,-302.0,-302.0,297.0,307.0,302.0,-302.0,-302.0,302.0,2.0,0.0,0.2895978521945831,0.5,0.28943568631392597,0.4997200153947478,0.255,0.568015211964576,0.578871372627787,1.0,0.3010595931397302,0.6989404068602697,0.6117594214644706,0.6021191862794605,0.2894356863138935,0.9994400307893836,604.0,604.0,0.9994400307893836,1.0,0.4997200154239563,0.5002799845760437,0.6931470235772115,0.9994400308479126,0.4997200153946918,0.9994400307893836,609.0205251056815,599.0208677500309,11
1724460713.4139185,-302.0,-302.0,297.0,307.0,302.0,-302.0,-302.0,302.0,2.0,0.0,0.2895978521945831,0.5,0.28943568631392597,0.4997200153947478,0.255,0.568015211964576,0.578871372627787,1.0,0.3010595931397302,0.6989404068602697,0.6117594214644706,0.6021191862794605,0.2894356863138935,0.9994400307893836,604.0,604.0,0.9994400307893836,1.0,0.4997200154239563,0.5002799845760437,0.6931470235772115,0.9994400308479126,0.4997200153946918,0.9994400307893836,609.0205251056815,599.0208677500309,11
1724460713.447472,-302.0,-302.0,297.0,307.0,302.0,-302.0,-302.0,302.0,2.0,0.0,0.2895978521945831,0.5,0.28943568631392597,0.4997200153947478,0.255,0.568015211964576,0.578871372627787,1.0,0.3010595931397302,0.6989404068602697,0.6117594214644706,0.6021191862794605,0.2894356863138935,0.9994400307893836,604.0,604.0,0.9994400307893836,1.0,0.4997200154239563,0.5002799845760437,0.6931470235772115,0.9994400308479126,0.4997200153946918,0.9994400307893836,609.0205251056815,599.0208677500309,11
1724460713.481002,-302.0,-302.0,297.0,307.0,302.0,-302.0,-302.0,302.0,2.0,0.0,0.2895978521945831,0.5,0.28943568631392597,0.4997200153947478,0.255,0.568015211964576,0.578871372627787,1.0,0.3010595931397302,0.6989404068602697,0.6117594214644706,0.6021191862794605,0.2894356863138935,0.9994400307893836,604.0,604.0,0.9994400307893836,1.0,0.4997200154239563,0.5002799845760437,0.6931470235772115,0.9994400308479126,0.4997200153946918,0.9994400307893836,609.0205251056815,599.0208677500309,11
