time_point,player1_x,player1_y,player2_x,player2_y,stag_x,stag_y,rabbit_x,rabbit_y,value,event,p1_belief_p2_stag,p2_belief_p1_stag,p1_coord_prob,p2_coord_prob,p1_cross_trial_expectation,p2_cross_trial_expectation,p1_EU_stag,p1_EU_rabbit,p1_P_choose_stag,p1_P_choose_rabbit,p1_choice_entropy,p1_goal_conflict,p1_P_coord,p1_timing_alignment,p1_dist_to_stag,p1_dist_to_rabbit,p2_EU_stag,p2_EU_rabbit,p2_P_choose_stag,p2_P_choose_rabbit,p2_choice_entropy,p2_goal_conflict,p2_P_coord,p2_timing_alignment,p2_dist_to_stag,p2_dist_to_rabbit,trial_num
1724460726.4830875,168.0,168.0,-168.0,-168.0,-168.0,168.0,168.0,-168.0,2.0,0.0,0.5,0.5,0.5,0.5,0.1325,0.29569000185522626,1.0,1.0,0.5,0.5,0.6931471803599453,1.0,0.5,1.0,336.0,336.0,1.0,1.0,0.5,0.5,0.6931471803599453,1.0,0.5,1.0,336.0,336.0,12
1724460726.5166872,168.0,168.0,-168.0,-168.0,-168.0,168.0,168.0,-168.0,2.0,0.0,0.5,0.5,0.5,0.5,0.1325,0.29569000185522626,1.0,1.0,0.5,0.5,0.6931471803599453,1.0,0.5,1.0,336.0,336.0,1.0,1.0,0.5,0.5,0.6931471803599453,1.0,0.5,1.0,336.0,336.0,12
1724460726.5502808,168.0,168.0,-168.0,-168.0,-168.0,168.0,168.0,-168.0,2.0,0.0,0.5,0.5,0.5,0.5,0.1325,0.29569000185522626,1.0,1.0,0.5,0.5,0.6931471803599453,1.0,0.5,1.0,336.0,336.0,1.0,1.0,0.5,0.5,0.6931471803599453,1.0,0.5,1.0,336.0,336.0,12
1724460726.591576,168.0,168.0,-171.0,-170.0,-173.0,170.0,169.0,-165.0,2.0,0.0,0.5792054199276523,0.5,0.5791925492831536,0.49998888939566527,0.1325,0.29569000185522626,1.158385098566302,1.0,0.578536923409385,0.42146307659061494,0.6807598499227177,0.84292615318123,0.579192549283151,0.9999777787913261,341.0058650522011,333.0015014981164,0.9999777787913261,1.0,0.4999888893956649,0.5000111106043351,0.6931471801130542,0.9999777787913298,0.49998888939566305,0.9999777787913261,340.00588230205665,340.03676271838606,12
1724460726.6328409,168.0,168.0,-174.0,-172.0,-178.0,171.0,170.0,-162.0,2.0,0.0,0.6232602544876059,0.5,0.6231364706368222,0.4999006964988603,0.1325,0.29569000185522626,1.2462729412735951,1.0,0.6207059935551604,0.3792940064448396,0.6637174504360046,0.7585880128896791,0.6231364706367976,0.999801392997681,346.01300553591915,330.0060605504087,0.999801392997681,1.0,0.4999006965001462,0.5000993034998539,0.693147160637575,0.9998013930002922,0.4999006964988405,0.999801392997681,343.02332282222443,344.14531814336806,12
1724460726.673689,178.0,160.0,-180.0,-176.0,-182.0,168.0,169.0,-159.0,2.0,0.0,0.6503083995543759,0.19185352516143345,0.6465810781580588,0.19075389343319019,0.1325,0.29569000185522626,1.293162156314631,1.0,0.6425213286186066,0.35747867138139355,0.6519537025475133,0.714957342762787,0.6465810781573155,0.9942683788190116,360.0888779176608,319.1269339933563,0.3815077868659418,1.0,0.2249613261376527,0.7750386738623473,0.5331160058608728,0.4499226522753055,0.1907538934329709,0.9942683788190116,344.0058139043583,349.4137948049561,12
1724460726.7145789,183.0,156.0,-183.0,-178.0,-185.0,164.0,168.0,-156.0,2.0,0.0,0.6652374808497986,0.10295166183857926,0.6552573170491752,0.10140713905044219,0.1325,0.29569000185522626,1.3105146340943885,1.0,0.6504526033450019,0.349547396654998,0.6471660093092425,0.6990947933099961,0.6552573170471943,0.9849975924539679,368.0869462504749,312.360368805007,0.20281427810027122,1.0,0.16876975400496622,0.8312302459950337,0.4539301276735247,0.3375395080099325,0.10140713905013561,0.9849975924539679,342.0058479032193,351.6887828748594,12
1724460726.755298,193.0,148.0,-189.0,-182.0,-189.0,161.0,167.0,-153.0,2.0,0.0,0.6781593194898803,0.06219073346036609,0.6553686150868832,0.06010070744116024,0.1325,0.29569000185522626,1.310737230164805,1.0,0.6505538172361981,0.3494461827638018,0.6471031299911512,0.6988923655276037,0.6553686150824025,0.9663932887855596,382.22114017934695,302.1208367524491,0.12020141488149867,1.0,0.14684079856234505,0.853159201437655,0.4171897652407718,0.29368159712469,0.060100707440749336,0.9663932887855596,343.0,357.179226719584,12
1724460726.7960324,198.0,144.0,-192.0,-184.0,-194.0,159.0,166.0,-150.0,2.0,0.0,0.6875878433387235,0.04056104186461941,0.6514627437080771,0.038430009891501235,0.1325,0.29569000185522626,1.3029254874020908,1.0,0.6469937734052458,0.3530062265947543,0.6492877746159791,0.7060124531895084,0.6514627437010454,0.9474611135323957,392.28688481773133,295.7363690857112,0.07686001978217286,1.0,0.13631026419794734,0.8636897358020525,0.39820858574199125,0.2726205283958948,0.03843000989108643,0.9474611135323957,343.0058308542291,359.6109008358896,12
1724460726.8366776,203.0,140.0,-195.0,-186.0,-197.0,155.0,165.0,-147.0,2.0,0.0,0.7006584123008119,0.02760368610726879,0.6480328444443806,0.025530408129265953,0.1325,0.29569000185522626,1.296065688868522,1.0,0.6438540331456988,0.3561459668543012,0.6511684370032607,0.7122919337086024,0.648032844434261,0.9248912637846739,400.2811511925087,289.5047495292607,0.05106081625773455,1.0,0.13034878978427988,0.86965121021572,0.38704920367592066,0.2606975795685599,0.025530408128867275,0.9248912637846739,341.0058650522011,362.10633797270106,12
1724460726.8776047,208.0,136.0,-198.0,-188.0,-202.0,153.0,164.0,-144.0,2.0,0.0,0.7142192727545909,0.019429129859509002,0.6418657765163238,0.01746087511222243,0.1325,0.29569000185522626,1.2837315530052245,1.0,0.6381775942737453,0.3618224057262548,0.654459539419521,0.7236448114525095,0.6418657765026122,0.8986956821076437,410.3522876748709,283.43605980891,0.03492175022369886,1.0,0.12673325900123852,0.8732667409987614,0.38012924793784236,0.2534665180024771,0.01746087511184943,0.8986956821076437,341.023459603588,364.66422912043345,12
1724460726.9185452,213.0,133.0,-201.0,-190.0,-207.0,152.0,163.0,-141.0,2.0,0.0,0.7315578056955386,0.015807988323739485,0.6382094022382367,0.013790853846594845,0.1325,0.29569000185522626,1.2764188044416245,1.0,0.6347936870312452,0.36520631296875494,0.6563550198053507,0.7304126259375098,0.6382094022208122,0.8723977753391967,420.42954225410944,278.52468472291645,0.027581707692436647,1.0,0.12511746839057075,0.8748825316094292,0.37699868092643773,0.2502349367811416,0.013790853846218323,0.8723977753391967,342.0526275297414,367.28326942565735,12
1724460726.9594235,223.0,127.0,-207.0,-194.0,-212.0,150.0,162.0,-138.0,2.0,0.0,0.755888220274418,0.013251992495121705,0.6273806777220496,0.010999039024233817,0.1325,0.29569000185522626,1.254761355397337,1.0,0.6246945800736059,0.3753054199263941,0.6617190553038126,0.7506108398527882,0.6273806776986685,0.8299913411415565,435.6076216045812,271.93013808697265,0.02199807804764781,1.0,0.12390017445239554,0.8760998255476045,0.37462445572302705,0.24780034890479108,0.010999039023823905,0.8299913411415565,344.0363352903295,373.22513313012564,12
1724460727.000271,228.0,124.0,-210.0,-196.0,-217.0,148.0,161.0,-135.0,2.0,0.0,0.7776943803245076,0.011704542915886207,0.6183495926047129,0.00930635417558583,0.1325,0.29569000185522626,1.2366991851527158,1.0,0.6161877890176674,0.3838122109823328,0.6658995845875914,0.7676244219646655,0.6183495925763579,0.7951061602352585,445.64672106950366,267.5256997000475,0.018612708350318155,1.0,0.12316708758237511,0.876832912417625,0.37318805532591687,0.2463341751647502,0.009306354175159078,0.7951061602352585,344.0712135590538,375.981382517805,12
1724460727.0410285,233.0,122.0,-213.0,-198.0,-222.0,147.0,160.0,-132.0,2.0,0.0,0.8018885646586423,0.012730100352666696,0.61111928074338,0.009701609567938455,0.1325,0.29569000185522626,1.222238561420349,1.0,0.6093253208973799,0.39067467910262016,0.6690489223688112,0.7813493582052402,0.6111192807101745,0.7621000069633406,455.6862956025779,264.2820463065927,0.019403219134822625,1.0,0.12333793485134875,0.8766620651486513,0.37352325491966054,0.2466758697026974,0.009701609567411312,0.7621000069633406,345.11737133908514,378.7941393422026,12
1724460727.082013,243.0,118.0,-216.0,-200.0,-227.0,146.0,159.0,-129.0,2.0,0.0,0.8313332809365394,0.014301252250071148,0.5885743309720383,0.010125120896958929,0.1325,0.29569000185522626,1.177148661862776,1.0,0.587659279377576,0.41234072062242383,0.6776991694539556,0.8246814412448478,0.588574330931388,0.7079884138264367,470.83330383480734,260.8926982496827,0.020250241792519264,1.0,0.12352122157596551,0.8764787784240344,0.3738825603829087,0.24704244315193113,0.010125120896259632,0.7079884138264367,346.1748113309228,381.66215426735727,12
1724460727.1227517,248.0,116.0,-216.0,-200.0,-232.0,147.0,158.0,-126.0,2.0,0.0,0.8313332809365394,0.017026214105762733,0.5590289313688135,0.01144925446275708,0.1325,0.29569000185522626,1.118057862648891,1.0,0.5587562099585518,0.44124379004144826,0.6862266164151181,0.8824875800828964,0.5590289313244455,0.6724486365981535,481.0,258.1937257177254,0.022898508923696798,1.0,0.12409578849012057,0.8759042115098794,0.3750069013560639,0.2481915769802412,0.011449254461848399,0.6724486365981535,347.3686802231888,381.25057377006004,12
1724460727.1636777,258.0,114.0,-216.0,-200.0,-237.0,146.0,157.0,-123.0,2.0,0.0,0.8313332809365394,0.02638513662932684,0.506257567054657,0.01606777375894252,0.1325,0.29569000185522626,1.0125151340088754,1.0,0.5062572403202951,0.49374275967970493,0.6930688722030163,0.9874855193594099,0.5062575670044377,0.6089706482508588,496.03326501354724,257.62375666851847,0.03213554751469729,1.0,0.1261178317600376,0.8738821682399625,0.37893966353302877,0.2522356635200751,0.016067773757348646,0.6089706482508588,346.636697422532,380.8648054100037,12
1724460727.2046883,263.0,113.0,-216.0,-200.0,-242.0,145.0,156.0,-120.0,2.0,0.0,0.8313332809365394,0.04276563082738909,0.4705472432737218,0.024205995542509455,0.1325,0.29569000185522626,0.9410944864403223,1.0,0.47058126164818465,0.5294187383518153,0.6914152559423294,0.9411625232963694,0.47054724322016117,0.5660151638462804,506.01284568674737,256.39422770413535,0.048411991079508346,1.0,0.12974943393640168,0.8702505660635983,0.3859101126261029,0.2594988678728034,0.024205995539754173,0.5660151638462804,345.9783230203881,380.50492769476716,12
1724460727.245721,268.0,112.0,-216.0,-200.0,-247.0,146.0,155.0,-117.0,2.0,0.0,0.8313332809365394,0.07021393256238649,0.44156692318503893,0.03729448931885304,0.1325,0.29569000185522626,0.883133846258326,1.0,0.44183149826510154,0.5581685017348985,0.6863646831589542,0.883662996530203,0.441566923129163,0.5311551134242037,516.1211098182287,255.36248745655655,0.07458897862826758,1.0,0.1357764086633661,0.8642235913366338,0.39722172722692267,0.2715528173267323,0.03729448931413379,0.5311551134242037,347.3859525081577,380.1710141502111,12
1724460727.286607,273.0,110.0,-216.0,-200.0,-252.0,145.0,154.0,-114.0,2.0,0.0,0.8313332809365394,0.09296137429405141,0.4069466359018892,0.045505598543056996,0.1325,0.29569000185522626,0.8138932716874976,1.0,0.40800628088210816,0.5919937191178918,0.6761246816844113,0.8160125617642164,0.4069466358437488,0.489510819758476,526.1653732430518,253.64739304790814,0.09101119707311124,1.0,0.13967672122146835,0.8603232787785318,0.40437620585265477,0.2793534424429366,0.04550559853655562,0.489510819758476,346.8731756708783,379.8631332466998,12
1724460727.3276663,277.0,107.0,-216.0,-200.0,-257.0,144.0,153.0,-111.0,2.0,0.0,0.8313332809365394,0.09549168533040289,0.3763528691334798,0.043230038513557306,0.1325,0.29569000185522626,0.7527057381476548,1.0,0.37881322601612105,0.6211867739838789,0.6634801530249206,0.7576264520322422,0.3763528690738274,0.45270997529395995,535.2803004034429,250.79872407968904,0.08646007701341059,1.0,0.1385865142386256,0.8614134857613743,0.40238927774177813,0.27717302847725134,0.043230038506705294,0.45270997529395995,346.43469803124515,379.5813483299726,12
1724460727.3683844,281.0,104.0,-217.0,-200.0,-262.0,145.0,152.0,-108.0,2.0,0.0,0.9381827789370218,0.10171465642868711,0.39735013062918206,0.04307937954759054,0.1325,0.29569000185522626,0.7947002611218151,1.0,0.3987683863460303,0.6012316136539697,0.6725091292104781,0.7975367726920606,0.39735013056090757,0.4235316821857597,544.5456821975545,248.16325271885037,0.0861587590803769,1.0,0.13851458706074674,0.8614854129392533,0.40225783937332293,0.2770291741214934,0.04307937954018845,0.4235316821857597,347.92240514229604,380.2959373961284,12
1724460727.40935,289.0,98.0,-219.0,-200.0,-267.0,144.0,151.0,-105.0,2.0,0.0,0.9791016934113113,0.1121254234317925,0.36552582694993946,0.04185953144378924,0.1325,0.29569000185522626,0.7310516537558177,1.0,0.3686770007040585,0.6313229992959415,0.6582478017048673,0.737354001408117,0.36552582687790885,0.37332774454139867,557.8996325505153,245.46486510293076,0.08371906287108077,1.0,0.13793336380849172,0.8620666361915084,0.40119413064335196,0.2758667276169834,0.04185953143554039,0.37332774454139867,347.3326935374786,382.00130889828114,12
1724460727.4501934,292.0,94.0,-221.0,-200.0,-272.0,145.0,150.0,-102.0,2.0,0.0,0.99,0.09949274336792306,0.3458318151645643,0.034755309125889894,0.1325,0.29569000185522626,0.6916636301836365,1.0,0.3505385625683586,0.6494614374316415,0.6477793928596103,0.701077125136717,0.34583181509181826,0.3493250657493114,566.30115662958,242.03305559365234,0.06951061823715818,1.0,0.13458900987985245,0.8654109901201475,0.39501804079371966,0.2691780197597049,0.03475530911857909,0.3493250657493114,348.7491935474547,383.7251620626409,12
