time_point,player1_x,plater1_y,player2_x,player2_y,stag_x,stag_y,rabbit_x,rabbit_y,value,event
1724460627.275613,-232,-11,-24,165,413.0,-9.0,-348.0,145.0,2,0
1724460627.3163319,-242,-1,-34,161,416.0,-5.0,-351.0,147.0,2,0
1724460627.3569324,-247,4,-39,159,417.0,-0.0,-354.0,149.0,2,0
1724460627.3978946,-252,9,-44,157,422.0,-1.0,-357.0,151.0,2,0
1724460627.438597,-257,14,-49,155,417.0,-0.0,-360.0,153.0,2,0
1724460627.4791496,-267,24,-59,151,422.0,-1.0,-363.0,155.0,2,0
1724460627.519896,-272,29,-64,149,417.0,-0.0,-366.0,157.0,2,0
1724460627.5607224,-277,34,-69,147,422.0,-1.0,-369.0,159.0,2,0
1724460627.6010993,-282,39,-74,145,417.0,-0.0,-372.0,161.0,2,0
1724460627.6418593,-287,44,-79,143,412.0,1.0,-375.0,163.0,2,0
1724460627.6824853,-297,54,-89,139,417.0,-0.0,-378.0,165.0,2,0
1724460627.728078,-302,59,-94,137,412.0,1.0,-381.0,167.0,2,0
1724460627.7693274,-307,64,-99,135,417.0,-0.0,-384.0,169.0,2,0
1724460627.8104124,-312,69,-104,133,412.0,1.0,-387.0,171.0,2,0
1724460627.8514519,-317,74,-109,131,417.0,-0.0,-390.0,173.0,2,0
1724460627.892531,-322,79,-114,129,412.0,1.0,-393.0,175.0,2,0
1724460627.9337168,-332,89,-124,125,417.0,-0.0,-396.0,177.0,2,0
1724460627.9748633,-337,94,-129,123,412.0,1.0,-399.0,175.0,2,0
1724460628.0160744,-342,99,-134,121,417.0,-0.0,-400.0,172.0,2,0
1724460628.057226,-352,109,-144,117,412.0,1.0,-401.0,169.0,2,3
1724460628.0985303,-357,114,-149,115,417.0,-0.0,-402.0,166.0,2,3
1724460628.1397324,-362,119,-154,113,412.0,1.0,-403.0,163.0,2,3
1724460624.5712838
