time_point,player1_x,plater1_y,player2_x,player2_y,stag_x,stag_y,rabbit_x,rabbit_y,value,event
1724460658.4441574,-137,91,239,-247,365.0,107.0,-239.0,-121.0,2,0
1724460658.485341,-132,89,234,-244,370.0,107.0,-242.0,-119.0,2,0
1724460658.5262833,-127,87,229,-241,375.0,106.0,-245.0,-117.0,2,0
1724460658.5671368,-117,83,219,-235,380.0,106.0,-248.0,-115.0,2,0
1724460658.6080422,-112,81,214,-232,385.0,104.0,-251.0,-113.0,2,0
1724460658.6489122,-107,79,209,-229,390.0,103.0,-254.0,-111.0,2,0
1724460658.6898763,-102,77,204,-226,395.0,101.0,-255.0,-108.0,2,0
1724460658.7308912,-92,73,194,-220,400.0,100.0,-256.0,-105.0,2,0
1724460658.771831,-87,71,189,-217,405.0,98.0,-257.0,-102.0,2,0
1724460658.8127542,-82,69,184,-214,410.0,96.0,-258.0,-99.0,2,0
1724460658.8534713,-77,67,179,-211,415.0,94.0,-259.0,-96.0,2,0
1724460658.8943532,-72,65,174,-208,420.0,92.0,-260.0,-93.0,2,0
1724460658.9353375,-62,61,164,-202,425.0,90.0,-261.0,-90.0,2,0
1724460658.9763095,-57,59,159,-199,430.0,88.0,-262.0,-87.0,2,0
1724460659.01716,-52,57,154,-196,435.0,86.0,-263.0,-84.0,2,0
1724460659.0580544,-47,55,149,-193,440.0,84.0,-264.0,-81.0,2,0
1724460659.098921,-37,51,139,-187,445.0,82.0,-265.0,-78.0,2,0
1724460659.1398032,-32,49,134,-184,448.0,78.0,-266.0,-75.0,2,0
1724460659.180701,-27,47,129,-181,452.0,75.0,-267.0,-72.0,2,0
1724460659.2215831,-22,46,124,-178,455.0,71.0,-268.0,-69.0,2,0
1724460659.262538,-12,44,114,-172,459.0,68.0,-269.0,-66.0,2,0
1724460659.3035936,-7,43,109,-169,462.0,64.0,-270.0,-63.0,2,0
1724460659.3447533,-2,43,104,-166,465.0,60.0,-271.0,-60.0,2,0
1724460659.3857532,3,43,99,-163,468.0,56.0,-272.0,-57.0,2,0
1724460659.426968,13,43,89,-157,472.0,53.0,-273.0,-54.0,2,0
1724460659.467994,18,43,84,-154,469.0,49.0,-274.0,-51.0,2,0
1724460659.5090215,23,43,79,-151,473.0,52.0,-275.0,-48.0,2,0
1724460659.5501583,28,43,74,-148,476.0,56.0,-276.0,-45.0,2,0
1724460659.5911853,33,43,69,-145,473.0,52.0,-277.0,-42.0,2,0
1724460659.6322098,43,45,59,-139,476.0,56.0,-278.0,-39.0,2,0
1724460659.6732404,48,46,54,-136,473.0,52.0,-279.0,-36.0,2,0
1724460659.7142818,53,47,49,-133,476.0,56.0,-280.0,-33.0,2,0
1724460659.7551162,58,48,44,-130,480.0,59.0,-281.0,-30.0,2,0
1724460659.796123,68,50,34,-124,483.0,63.0,-282.0,-27.0,2,0
1724460659.8371289,73,51,29,-121,487.0,66.0,-283.0,-24.0,2,0
1724460659.8780677,78,52,24,-118,490.0,70.0,-284.0,-21.0,2,0
1724460659.9188836,83,53,19,-115,490.0,65.0,-285.0,-18.0,2,0
1724460659.9598787,88,54,14,-112,493.0,69.0,-286.0,-15.0,2,0
1724460660.0008721,98,56,4,-106,498.0,71.0,-287.0,-12.0,2,0
1724460660.0421836,103,57,-1,-103,501.0,75.0,-288.0,-9.0,2,0
1724460660.0832725,108,58,-6,-100,504.0,79.0,-289.0,-6.0,2,0
1724460660.1241941,113,59,-11,-97,506.0,83.0,-290.0,-3.0,2,0
1724460660.1652005,123,61,-21,-91,509.0,87.0,-291.0,-0.0,2,0
1724460660.2064223,128,62,-26,-88,512.0,91.0,-294.0,1.0,2,0
1724460660.2474153,133,63,-31,-85,516.0,94.0,-297.0,1.0,2,0
1724460660.2883558,138,64,-36,-82,519.0,98.0,-300.0,1.0,2,0
1724460660.3294718,148,66,-46,-76,522.0,102.0,-303.0,1.0,2,0
1724460660.370254,153,67,-51,-73,527.0,104.0,-306.0,1.0,2,0
1724460660.4111788,158,68,-56,-70,530.0,108.0,-309.0,1.0,2,0
1724460660.4520824,163,69,-61,-67,533.0,112.0,-312.0,1.0,2,0
1724460660.4926915,173,71,-71,-61,536.0,116.0,-315.0,1.0,2,0
1724460660.5334606,178,72,-76,-58,540.0,119.0,-318.0,3.0,2,0
1724460660.5741987,183,73,-81,-55,543.0,123.0,-321.0,5.0,2,0
1724460660.6151083,188,74,-86,-52,547.0,126.0,-324.0,7.0,2,0
1724460660.6562417,193,75,-91,-49,550.0,130.0,-327.0,9.0,2,0
1724460660.6974876,203,77,-101,-43,554.0,133.0,-330.0,11.0,2,0
1724460660.7384758,208,78,-106,-40,557.0,137.0,-333.0,13.0,2,0
1724460660.779486,213,79,-111,-37,561.0,140.0,-336.0,15.0,2,0
1724460660.8204377,218,80,-116,-34,564.0,144.0,-339.0,17.0,2,0
1724460660.8614645,228,83,-126,-28,568.0,147.0,-342.0,19.0,2,0
1724460660.9024613,233,85,-131,-26,571.0,151.0,-345.0,21.0,2,0
1724460660.9436948,238,87,-136,-24,575.0,154.0,-348.0,23.0,2,0
1724460660.984558,243,89,-141,-22,578.0,158.0,-351.0,25.0,2,0
1724460661.025544,248,91,-146,-20,582.0,161.0,-354.0,27.0,2,0
1724460661.0667708,258,97,-156,-17,585.0,165.0,-357.0,29.0,2,0
1724460661.1076617,263,100,-161,-16,589.0,168.0,-360.0,31.0,2,0
1724460661.148669,268,104,-166,-15,592.0,172.0,-363.0,33.0,2,0
1724460661.1897893,278,112,-176,-13,596.0,175.0,-366.0,35.0,2,0
1724460661.232086,283,116,-181,-12,599.0,179.0,-369.0,37.0,2,0
1724460661.2731302,288,120,-186,-12,603.0,182.0,-372.0,39.0,2,0
1724460661.314426,298,130,-196,-12,606.0,186.0,-375.0,41.0,2,0
1724460661.355271,303,135,-201,-13,610.0,189.0,-378.0,43.0,2,0
1724460661.3962414,308,140,-206,-14,613.0,193.0,-381.0,45.0,2,0
1724460661.4372525,313,145,-211,-15,617.0,196.0,-384.0,47.0,2,0
1724460661.480708,323,155,-221,-16,620.0,200.0,-387.0,49.0,2,0
1724460661.5219471,328,160,-226,-16,624.0,203.0,-390.0,51.0,2,0
1724460661.56301,333,165,-231,-16,627.0,207.0,-393.0,53.0,2,0
1724460661.6039588,338,170,-236,-15,631.0,210.0,-396.0,55.0,2,0
1724460661.64504,348,180,-246,-13,634.0,214.0,-399.0,57.0,2,0
1724460661.6861427,353,185,-251,-11,638.0,217.0,-402.0,59.0,2,0
1724460661.7275016,358,190,-256,-9,641.0,221.0,-405.0,61.0,2,0
1724460661.7686813,363,195,-261,-7,645.0,224.0,-408.0,63.0,2,0
1724460661.8101366,373,205,-271,-1,648.0,228.0,-411.0,65.0,2,0
1724460661.8512056,378,210,-276,2,653.0,230.0,-414.0,67.0,2,0
1724460661.8924515,383,215,-281,5,656.0,234.0,-417.0,69.0,2,0
1724460661.933529,388,220,-286,9,659.0,238.0,-420.0,71.0,2,0
1724460661.9744084,393,225,-291,13,662.0,242.0,-423.0,73.0,2,0
1724460662.0155132,403,235,-301,21,665.0,238.0,-426.0,75.0,2,0
1724460662.056573,408,240,-306,25,670.0,236.0,-429.0,77.0,2,0
1724460662.097354,413,245,-311,29,673.0,232.0,-432.0,79.0,2,0
1724460662.1382186,418,249,-316,33,676.0,228.0,-435.0,81.0,2,0
1724460662.1791816,428,257,-326,41,677.0,223.0,-438.0,83.0,2,0
1724460662.220174,433,261,-331,45,680.0,219.0,-441.0,85.0,2,0
1724460662.2613015,438,265,-336,49,683.0,215.0,-444.0,87.0,2,0
1724460662.3023124,443,269,-341,53,684.0,210.0,-447.0,89.0,2,0
1724460662.3432362,453,277,-351,61,685.0,205.0,-450.0,91.0,2,0
1724460662.3843858,458,280,-356,65,686.0,200.0,-453.0,93.0,2,0
1724460662.4254782,463,283,-361,69,689.0,196.0,-456.0,95.0,2,0
1724460662.4666512,468,286,-366,73,690.0,191.0,-459.0,97.0,2,0
1724460662.5076063,473,288,-371,77,691.0,186.0,-462.0,99.0,2,0
1724460662.5487485,483,292,-381,85,692.0,181.0,-465.0,97.0,2,4
1724460662.5897012,488,293,-386,88,693.0,176.0,-468.0,95.0,2,4
1724460662.6307497,493,294,-391,91,694.0,171.0,-471.0,93.0,2,4
1724460656.5313525
