time_point,player1_x,plater1_y,player2_x,player2_y,stag_x,stag_y,rabbit_x,rabbit_y,value,event
1724460611.3121128,-179,-285,298,102,148.0,-175.0,-148.0,74.0,2,0
1724460611.3530705,-177,-290,296,101,152.0,-178.0,-147.0,71.0,2,0
1724460611.394021,-175,-295,293,100,147.0,-177.0,-146.0,68.0,2,0
1724460611.4352052,-171,-305,286,97,148.0,-182.0,-145.0,65.0,2,0
1724460611.4761028,-169,-310,281,95,150.0,-186.0,-144.0,62.0,2,0
1724460611.5171058,-166,-315,276,93,145.0,-185.0,-145.0,59.0,2,0
1724460611.5581942,-162,-320,271,91,149.0,-188.0,-146.0,56.0,2,0
1724460611.5991626,-152,-328,261,85,152.0,-192.0,-147.0,53.0,2,0
1724460611.6401398,-152,-328,261,85,155.0,-196.0,-148.0,50.0,2,0
1724460611.6811461,-142,-333,251,79,159.0,-199.0,-149.0,47.0,2,0
1724460611.7220519,-137,-335,246,76,162.0,-203.0,-150.0,44.0,2,0
1724460611.7628598,-132,-336,241,73,165.0,-207.0,-151.0,41.0,2,0
1724460611.8036664,-122,-336,231,67,170.0,-209.0,-152.0,38.0,2,0
1724460611.8446398,-117,-336,226,64,173.0,-213.0,-153.0,35.0,2,0
1724460611.8855908,-112,-336,221,61,178.0,-215.0,-154.0,32.0,2,0
1724460611.926619,-107,-336,216,58,182.0,-218.0,-155.0,29.0,2,0
1724460611.9676874,-97,-336,206,51,187.0,-220.0,-156.0,26.0,2,0
1724460612.008713,-92,-336,201,47,191.0,-223.0,-157.0,23.0,2,0
1724460612.0498233,-87,-336,196,43,196.0,-225.0,-158.0,20.0,2,0
1724460612.090796,-82,-336,191,39,201.0,-227.0,-159.0,17.0,2,0
1724460612.1319175,-72,-336,181,32,206.0,-229.0,-160.0,14.0,2,0
1724460612.1731067,-67,-336,176,29,211.0,-231.0,-161.0,11.0,2,0
1724460612.214194,-62,-336,171,26,216.0,-233.0,-162.0,8.0,2,0
1724460612.2552223,-57,-336,166,23,221.0,-235.0,-163.0,5.0,2,0
1724460612.2963498,-47,-336,156,17,226.0,-237.0,-164.0,2.0,2,0
1724460612.3371716,-42,-336,151,14,231.0,-239.0,-167.0,0.0,2,0
1724460612.378193,-32,-336,141,8,236.0,-238.0,-170.0,0.0,2,0
1724460612.4190896,-27,-336,136,5,241.0,-237.0,-173.0,0.0,2,0
1724460612.4598904,-22,-336,131,2,246.0,-236.0,-176.0,0.0,2,0
1724460612.5009263,-12,-336,121,-4,251.0,-234.0,-179.0,1.0,2,0
1724460612.5419688,-7,-336,116,-7,256.0,-232.0,-182.0,1.0,2,0
1724460612.582974,-2,-336,111,-10,261.0,-230.0,-185.0,1.0,2,0
1724460612.6237526,3,-336,106,-13,266.0,-228.0,-188.0,1.0,2,0
1724460612.6647775,8,-336,101,-16,271.0,-226.0,-191.0,1.0,2,0
1724460612.705758,18,-336,91,-22,276.0,-224.0,-194.0,1.0,2,0
1724460612.7467654,23,-336,86,-25,281.0,-222.0,-197.0,1.0,2,0
1724460612.7876828,28,-336,81,-28,286.0,-224.0,-200.0,1.0,2,0
1724460612.8286583,38,-336,71,-34,291.0,-222.0,-203.0,1.0,2,0
1724460612.8698359,43,-336,66,-37,296.0,-220.0,-206.0,1.0,2,0
1724460612.910864,48,-336,61,-40,301.0,-218.0,-209.0,1.0,2,0
1724460612.9516838,53,-336,56,-43,306.0,-216.0,-212.0,1.0,2,0
1724460612.992541,58,-336,51,-45,311.0,-214.0,-215.0,1.0,2,0
1724460613.0338671,68,-336,41,-49,316.0,-212.0,-218.0,1.0,2,0
1724460613.075099,73,-336,36,-51,321.0,-210.0,-221.0,1.0,2,0
1724460613.1163387,78,-336,31,-53,326.0,-208.0,-224.0,1.0,2,0
1724460613.1573226,83,-336,26,-55,331.0,-206.0,-227.0,1.0,2,0
1724460613.1984375,93,-334,16,-59,336.0,-204.0,-230.0,3.0,2,0
1724460613.2395406,98,-332,11,-61,341.0,-202.0,-233.0,5.0,2,0
1724460613.280823,103,-330,6,-63,346.0,-200.0,-236.0,7.0,2,0
1724460613.3219187,108,-327,1,-64,351.0,-198.0,-239.0,9.0,2,0
1724460613.3631792,118,-321,-2,-64,356.0,-196.0,-242.0,11.0,2,0
1724460613.404246,123,-318,-1,-64,361.0,-194.0,-245.0,9.0,2,0
1724460613.445552,128,-315,1,-64,366.0,-192.0,-248.0,7.0,2,0
1724460613.4865787,133,-311,5,-64,371.0,-190.0,-251.0,5.0,2,0
1724460613.5275936,143,-303,15,-65,376.0,-188.0,-252.0,2.0,2,0
1724460613.5685523,148,-299,20,-66,381.0,-186.0,-255.0,1.0,2,0
1724460613.6100774,153,-295,25,-68,386.0,-184.0,-258.0,1.0,2,0
1724460613.6514592,158,-291,30,-70,391.0,-182.0,-261.0,1.0,2,0
1724460613.6924973,163,-286,35,-72,396.0,-180.0,-264.0,1.0,2,0
1724460613.733695,173,-276,45,-76,401.0,-178.0,-267.0,1.0,2,0
1724460613.7747612,178,-271,50,-78,406.0,-176.0,-270.0,1.0,2,0
1724460613.8157547,183,-266,55,-80,411.0,-174.0,-273.0,1.0,2,0
1724460613.8569877,188,-261,60,-82,416.0,-172.0,-276.0,1.0,2,0
1724460613.8983846,198,-251,70,-86,421.0,-170.0,-279.0,0.0,2,0
1724460613.9393818,198,-251,70,-86,426.0,-168.0,-282.0,1.0,2,0
1724460613.9807725,208,-241,80,-90,431.0,-166.0,-285.0,0.0,2,0
1724460614.021931,213,-236,85,-92,436.0,-164.0,-288.0,1.0,2,0
1724460614.063191,223,-226,95,-96,441.0,-162.0,-291.0,0.0,2,0
1724460614.104346,228,-221,100,-98,446.0,-160.0,-294.0,1.0,2,0
1724460614.1456606,233,-216,105,-100,451.0,-158.0,-297.0,0.0,2,0
1724460614.1865144,238,-211,110,-102,456.0,-156.0,-294.0,1.0,2,0
1724460614.2278197,248,-201,120,-106,461.0,-154.0,-297.0,0.0,2,0
1724460614.2691133,253,-196,125,-108,466.0,-152.0,-294.0,1.0,2,0
1724460614.310206,258,-191,130,-110,471.0,-150.0,-297.0,0.0,2,0
1724460614.351108,263,-186,135,-112,476.0,-148.0,-294.0,1.0,2,0
1724460614.3921714,268,-181,140,-114,481.0,-146.0,-297.0,0.0,2,0
1724460614.433393,278,-171,150,-118,486.0,-144.0,-294.0,1.0,2,0
1724460614.4745312,283,-166,155,-120,491.0,-142.0,-297.0,0.0,2,0
1724460614.5157826,288,-161,160,-122,496.0,-140.0,-294.0,1.0,2,0
1724460614.557218,293,-156,165,-124,501.0,-138.0,-297.0,0.0,2,0
1724460614.5984073,303,-146,175,-128,506.0,-136.0,-294.0,1.0,2,0
1724460614.6395133,308,-141,180,-130,511.0,-134.0,-297.0,0.0,2,0
1724460614.6803362,313,-136,185,-132,516.0,-132.0,-294.0,1.0,2,0
1724460614.7213755,318,-131,190,-134,521.0,-134.0,-297.0,0.0,2,0
1724460614.762669,328,-121,200,-137,526.0,-136.0,-294.0,1.0,2,0
1724460614.8036118,333,-117,205,-138,531.0,-138.0,-297.0,0.0,2,0
1724460614.8447776,338,-113,210,-139,536.0,-140.0,-294.0,1.0,2,0
1724460614.885904,343,-110,215,-140,541.0,-142.0,-297.0,0.0,2,0
1724460614.9270377,348,-107,220,-141,546.0,-144.0,-294.0,1.0,2,0
1724460614.9682028,358,-103,230,-142,551.0,-146.0,-297.0,0.0,2,0
1724460615.0092614,363,-102,235,-142,556.0,-148.0,-294.0,1.0,2,0
1724460615.0503778,368,-101,240,-142,561.0,-150.0,-297.0,0.0,2,0
1724460615.091604,373,-101,245,-142,566.0,-152.0,-294.0,1.0,2,0
1724460615.1329205,378,-101,250,-142,571.0,-154.0,-297.0,0.0,2,0
1724460615.1739907,388,-101,260,-142,576.0,-156.0,-294.0,1.0,2,0
1724460615.2152758,393,-101,265,-142,581.0,-158.0,-297.0,0.0,2,0
1724460615.256453,398,-102,270,-142,586.0,-160.0,-294.0,1.0,2,0
1724460615.2975864,408,-104,280,-142,591.0,-162.0,-297.0,0.0,2,0
1724460615.338732,413,-105,285,-142,596.0,-164.0,-294.0,1.0,2,0
1724460615.3800004,418,-106,290,-142,601.0,-166.0,-297.0,0.0,2,0
1724460615.4210045,423,-108,295,-142,606.0,-168.0,-294.0,1.0,2,0
1724460615.4622958,433,-112,305,-142,611.0,-170.0,-297.0,0.0,2,0
1724460615.5035164,438,-115,310,-142,616.0,-172.0,-294.0,1.0,2,0
1724460615.544741,443,-119,315,-142,621.0,-174.0,-297.0,0.0,2,0
1724460615.585893,448,-123,320,-142,626.0,-176.0,-294.0,1.0,2,0
1724460615.62709,458,-132,330,-142,631.0,-178.0,-297.0,0.0,2,0
1724460615.668316,463,-137,335,-142,636.0,-180.0,-294.0,1.0,2,0
1724460615.7093732,468,-142,340,-142,641.0,-182.0,-297.0,0.0,2,0
1724460615.750494,473,-147,345,-142,646.0,-184.0,-294.0,1.0,2,0
1724460615.791595,478,-152,350,-142,651.0,-186.0,-297.0,0.0,2,0
1724460615.8328807,488,-162,360,-142,656.0,-188.0,-294.0,1.0,2,0
1724460615.874063,493,-167,365,-142,661.0,-190.0,-297.0,0.0,2,0
1724460615.91532,498,-172,370,-142,666.0,-192.0,-294.0,1.0,2,0
1724460615.9565728,503,-177,375,-142,671.0,-194.0,-297.0,0.0,2,0
1724460615.9978857,513,-187,385,-142,676.0,-196.0,-294.0,1.0,2,0
1724460616.0391033,518,-192,390,-142,681.0,-198.0,-297.0,0.0,2,0
1724460616.0805447,523,-197,395,-142,686.0,-200.0,-294.0,1.0,2,0
1724460616.1216986,528,-202,400,-142,691.0,-198.0,-297.0,0.0,2,0
1724460616.1629078,538,-212,410,-142,696.0,-196.0,-294.0,1.0,2,0
1724460616.204037,543,-217,415,-142,701.0,-194.0,-297.0,0.0,2,0
1724460616.2453218,548,-222,420,-142,706.0,-192.0,-294.0,1.0,2,0
1724460616.2863164,553,-227,425,-142,711.0,-190.0,-297.0,0.0,2,0
1724460616.327471,563,-236,435,-142,716.0,-188.0,-294.0,1.0,2,0
1724460616.3686748,563,-236,435,-142,721.0,-186.0,-297.0,0.0,2,0
1724460616.4097123,573,-244,445,-142,726.0,-184.0,-294.0,1.0,2,0
1724460616.4511855,578,-247,450,-142,731.0,-182.0,-297.0,0.0,2,0
1724460616.4923065,583,-249,455,-143,736.0,-180.0,-294.0,1.0,2,0
1724460616.533411,588,-251,460,-144,741.0,-178.0,-297.0,0.0,3,0
1724460616.5744395,598,-253,470,-146,746.0,-176.0,-294.0,1.0,3,0
1724460616.6154633,603,-254,475,-147,749.0,-172.0,-297.0,0.0,3,0
1724460616.6564553,608,-255,480,-148,752.0,-168.0,-294.0,1.0,3,0
1724460616.6978555,613,-256,485,-149,755.0,-164.0,-297.0,0.0,3,0
1724460616.738994,618,-256,490,-150,756.0,-159.0,-294.0,1.0,3,0
1724460616.7801855,628,-256,500,-152,757.0,-154.0,-297.0,0.0,3,0
1724460616.8213005,633,-255,505,-153,758.0,-149.0,-294.0,1.0,3,0
1724460616.8623908,643,-253,515,-155,759.0,-144.0,-297.0,0.0,3,0
1724460616.9033759,648,-252,520,-156,760.0,-139.0,-294.0,1.0,3,0
1724460616.9446497,653,-250,525,-157,761.0,-134.0,-297.0,0.0,3,0
1724460616.98574,658,-248,530,-158,762.0,-129.0,-294.0,1.0,3,0
1724460617.0270147,663,-245,535,-159,763.0,-124.0,-297.0,0.0,3,0
1724460617.0682862,673,-238,545,-161,764.0,-119.0,-294.0,1.0,3,0
1724460617.1095111,678,-234,550,-161,765.0,-114.0,-297.0,0.0,3,0
1724460617.150634,683,-229,555,-161,766.0,-109.0,-294.0,1.0,3,0
1724460617.1917064,688,-224,560,-161,767.0,-104.0,-297.0,0.0,3,0
1724460617.2333512,698,-214,570,-160,768.0,-99.0,-294.0,1.0,3,0
1724460617.2743092,703,-209,575,-158,769.0,-94.0,-297.0,0.0,3,0
1724460617.3151274,708,-204,579,-156,770.0,-89.0,-294.0,1.0,3,0
1724460617.356017,713,-199,582,-153,771.0,-84.0,-297.0,0.0,3,0
1724460617.3970354,723,-189,585,-146,772.0,-79.0,-294.0,1.0,3,0
1724460617.437985,728,-184,585,-142,773.0,-74.0,-297.0,0.0,3,0
1724460617.4789658,733,-179,585,-138,773.0,-69.0,-294.0,1.0,3,0
1724460617.5197039,738,-174,585,-134,772.0,-64.0,-297.0,0.0,3,0
1724460617.5606346,743,-169,585,-130,772.0,-59.0,-294.0,1.0,3,0
1724460617.6014814,753,-159,585,-122,772.0,-54.0,-297.0,0.0,3,0
1724460617.6424005,758,-154,585,-118,771.0,-49.0,-294.0,1.0,3,0
1724460617.683289,763,-149,585,-114,771.0,-44.0,-297.0,0.0,3,0
1724460617.7241123,768,-144,586,-110,771.0,-39.0,-294.0,1.0,3,0
1724460617.7650058,778,-134,588,-102,771.0,-34.0,-297.0,0.0,3,0
1724460617.805799,783,-129,589,-98,772.0,-29.0,-294.0,1.0,3,0
1724460617.8466647,788,-124,590,-93,773.0,-24.0,-297.0,0.0,3,0
1724460617.8874516,793,-119,591,-88,773.0,-19.0,-294.0,1.0,3,0
1724460617.9285161,803,-109,593,-78,774.0,-14.0,-297.0,0.0,3,0
1724460617.969475,808,-104,594,-73,775.0,-9.0,-294.0,1.0,3,0
1724460618.010571,813,-99,595,-68,776.0,-4.0,-297.0,0.0,3,0
1724460618.051515,818,-94,596,-63,777.0,1.0,-294.0,1.0,3,0
1724460618.092463,823,-89,597,-58,777.0,6.0,-297.0,0.0,3,0
1724460618.1334946,833,-79,601,-48,778.0,11.0,-294.0,1.0,3,0
1724460618.1746066,838,-74,603,-43,779.0,16.0,-297.0,0.0,3,0
1724460618.2154531,843,-69,605,-38,780.0,21.0,-294.0,1.0,3,0
1724460618.2561908,847,-64,607,-33,781.0,26.0,-297.0,0.0,3,0
1724460618.2972732,852,-54,611,-23,782.0,31.0,-294.0,1.0,3,0
1724460618.338229,853,-49,613,-18,783.0,36.0,-297.0,0.0,3,0
1724460618.3791294,854,-44,615,-13,784.0,41.0,-294.0,1.0,3,0
1724460618.4199579,854,-39,617,-8,785.0,46.0,-297.0,0.0,3,0
1724460618.4610178,854,-29,622,2,786.0,51.0,-294.0,1.0,3,0
1724460618.5018747,854,-24,625,7,789.0,55.0,-297.0,0.0,3,0
1724460618.5428312,854,-19,628,12,790.0,60.0,-294.0,1.0,3,0
1724460618.5837848,854,-14,632,17,791.0,65.0,-297.0,0.0,3,0
1724460618.6246483,854,-9,636,22,792.0,70.0,-294.0,1.0,3,0
1724460618.6656003,851,1,646,32,793.0,75.0,-297.0,0.0,3,0
1724460618.7065015,849,6,650,37,794.0,80.0,-294.0,1.0,3,0
1724460618.7473266,847,11,654,42,795.0,85.0,-297.0,0.0,3,0
1724460618.7885349,844,16,658,47,796.0,90.0,-294.0,1.0,3,1
1724460618.829649,838,26,666,57,794.0,95.0,-297.0,0.0,3,1
1724460618.8704317,835,31,670,62,789.0,97.0,-294.0,1.0,3,1
1724460618.911639,832,36,674,67,784.0,99.0,-297.0,0.0,3,1
1724460618.9526985,828,41,678,72,779.0,101.0,-294.0,1.0,3,1
1724460618.9936132,824,46,682,77,774.0,103.0,-297.0,0.0,3,1
1724460619.034644,820,51,686,82,769.0,105.0,-294.0,1.0,3,5
1724460619.0756433,812,61,694,92,764.0,107.0,-297.0,0.0,3,5
1724460619.1168716,808,66,697,97,759.0,109.0,-294.0,1.0,3,5
1724460609.878556
