time_point,player1_x,plater1_y,player2_x,player2_y,stag_x,stag_y,rabbit_x,rabbit_y,value,event
1724460727.4501934,292,94,-221,-200,-272.0,145.0,150.0,-102.0,2,0
1724460727.4910595,293,89,-223,-200,-277.0,144.0,147.0,-100.0,2,0
1724460727.5321186,294,84,-225,-200,-282.0,143.0,144.0,-98.0,2,0
1724460727.572956,295,79,-227,-200,-287.0,144.0,141.0,-100.0,2,0
1724460727.6140187,297,69,-231,-200,-292.0,143.0,138.0,-102.0,2,0
1724460727.6549556,298,64,-232,-200,-297.0,142.0,135.0,-104.0,2,0
1724460727.6960695,299,59,-232,-200,-302.0,143.0,132.0,-105.0,2,0
1724460727.737113,300,54,-232,-200,-307.0,141.0,129.0,-105.0,2,0
1724460727.778251,301,44,-231,-200,-312.0,140.0,126.0,-107.0,2,0
1724460727.8192327,301,39,-230,-200,-317.0,139.0,123.0,-109.0,2,0
1724460727.8604753,301,34,-228,-200,-322.0,138.0,120.0,-110.0,2,0
1724460727.9014635,301,29,-225,-200,-327.0,137.0,117.0,-111.0,2,0
1724460727.9424665,301,24,-222,-200,-332.0,136.0,114.0,-111.0,2,0
1724460727.9833655,299,14,-213,-200,-337.0,134.0,111.0,-113.0,2,0
1724460728.0245245,298,9,-208,-200,-342.0,132.0,108.0,-115.0,2,0
1724460728.065596,297,4,-203,-200,-347.0,130.0,105.0,-117.0,2,0
1724460728.1065936,295,-6,-193,-200,-352.0,128.0,102.0,-119.0,2,0
1724460728.147678,294,-11,-188,-200,-357.0,126.0,99.0,-121.0,2,0
1724460728.188613,293,-16,-183,-200,-362.0,124.0,96.0,-123.0,2,0
1724460728.2307913,292,-21,-178,-200,-366.0,121.0,93.0,-125.0,2,0
1724460728.2719197,290,-26,-173,-200,-371.0,119.0,90.0,-127.0,2,0
1724460728.312955,285,-36,-163,-200,-373.0,114.0,87.0,-129.0,2,0
1724460728.3538187,282,-41,-159,-200,-378.0,112.0,84.0,-131.0,2,0
1724460728.3946998,279,-46,-155,-200,-382.0,109.0,81.0,-133.0,2,0
1724460728.4365237,275,-51,-152,-200,-386.0,106.0,78.0,-135.0,2,0
1724460728.4775565,266,-61,-151,-199,-391.0,104.0,75.0,-137.0,2,0
1724460728.5184557,261,-66,-151,-198,-396.0,102.0,72.0,-139.0,2,0
1724460728.5593805,256,-71,-151,-197,-401.0,100.0,69.0,-141.0,2,0
1724460728.6002486,251,-76,-152,-196,-406.0,98.0,66.0,-143.0,2,0
1724460728.6413703,246,-81,-152,-195,-411.0,96.0,63.0,-145.0,2,0
1724460728.683044,241,-86,-152,-194,-416.0,94.0,60.0,-147.0,2,0
1724460728.7239368,236,-91,-150,-193,-421.0,92.0,57.0,-149.0,2,0
1724460728.7649825,231,-96,-147,-191,-426.0,90.0,54.0,-151.0,2,0
1724460728.8060052,221,-105,-139,-187,-431.0,88.0,51.0,-153.0,2,0
1724460728.8468828,221,-105,-139,-187,-435.0,85.0,48.0,-155.0,2,0
1724460728.8878558,216,-109,-135,-185,-439.0,82.0,45.0,-157.0,2,0
1724460728.9288664,211,-113,-131,-183,-443.0,79.0,42.0,-159.0,2,0
1724460728.9700358,206,-117,-128,-182,-447.0,76.0,42.0,-162.0,2,0
1724460729.0113366,196,-125,-124,-180,-451.0,73.0,39.0,-164.0,2,0
1724460729.052327,191,-129,-122,-179,-454.0,69.0,40.0,-167.0,2,0
1724460729.0933104,186,-133,-121,-178,-458.0,66.0,43.0,-168.0,2,0
1724460729.134387,181,-137,-120,-177,-463.0,64.0,46.0,-167.0,2,0
1724460729.1756766,171,-145,-118,-175,-467.0,61.0,49.0,-166.0,2,0
1724460729.216702,166,-149,-117,-174,-471.0,58.0,52.0,-165.0,2,0
1724460729.257977,161,-153,-116,-173,-476.0,57.0,55.0,-164.0,2,0
1724460729.2992203,156,-157,-114,-173,-473.0,53.0,58.0,-163.0,2,0
1724460729.3402479,146,-165,-109,-173,-469.0,50.0,61.0,-162.0,2,3
1724460729.3810546,141,-169,-105,-173,-473.0,53.0,64.0,-161.0,2,3
1724460729.4222126,136,-173,-101,-173,-469.0,50.0,67.0,-160.0,2,3
1724460726.4495685
