time_point,player1_x,plater1_y,player2_x,player2_y,stag_x,stag_y,rabbit_x,rabbit_y,value,event
1724460687.9038544,160,-132,296,-60,521.0,-177.0,-255.0,1.0,2,0
1724460687.9448724,165,-128,301,-65,526.0,-179.0,-258.0,0.0,2,0
1724460687.9858878,170,-124,306,-70,531.0,-181.0,-255.0,1.0,2,0
1724460688.0269234,175,-121,311,-75,536.0,-183.0,-258.0,0.0,2,0
1724460688.0680003,185,-115,321,-85,541.0,-185.0,-255.0,1.0,2,0
1724460688.1091886,190,-112,326,-90,546.0,-187.0,-258.0,0.0,2,0
1724460688.1503146,195,-109,331,-95,551.0,-189.0,-255.0,1.0,2,0
1724460688.1913092,200,-107,336,-100,556.0,-191.0,-258.0,0.0,2,0
1724460688.233661,210,-103,346,-110,561.0,-193.0,-255.0,1.0,2,0
1724460688.2748616,215,-103,351,-115,566.0,-195.0,-258.0,0.0,2,0
1724460688.3158014,220,-103,356,-120,571.0,-197.0,-255.0,1.0,2,0
1724460688.3570693,220,-103,356,-120,576.0,-199.0,-258.0,0.0,2,0
1724460688.3981404,225,-104,361,-125,581.0,-201.0,-255.0,1.0,2,0
1724460688.4390419,235,-108,371,-135,586.0,-203.0,-258.0,0.0,2,0
1724460688.479927,240,-110,376,-140,591.0,-205.0,-255.0,1.0,2,0
1724460688.520642,245,-113,381,-145,596.0,-207.0,-258.0,0.0,2,0
1724460688.5613747,250,-118,386,-150,601.0,-209.0,-255.0,1.0,2,0
1724460688.602102,255,-123,391,-155,606.0,-211.0,-258.0,0.0,2,0
1724460688.6433556,265,-133,401,-165,611.0,-213.0,-255.0,1.0,3,0
1724460688.6837056,270,-138,406,-170,616.0,-215.0,-258.0,0.0,3,0
1724460688.7242656,275,-143,411,-175,621.0,-217.0,-255.0,1.0,3,0
1724460688.7649117,285,-153,421,-185,626.0,-219.0,-258.0,0.0,3,0
1724460688.8054187,290,-158,426,-190,631.0,-221.0,-255.0,1.0,3,0
1724460688.846075,295,-163,431,-195,636.0,-223.0,-258.0,0.0,3,0
1724460688.886526,300,-168,436,-200,641.0,-225.0,-255.0,1.0,3,0
1724460688.9269502,310,-178,446,-210,646.0,-227.0,-258.0,0.0,3,0
1724460688.967535,315,-183,451,-215,651.0,-229.0,-255.0,1.0,3,0
1724460689.0079553,320,-188,456,-220,656.0,-231.0,-258.0,0.0,3,0
1724460689.048385,325,-193,461,-225,661.0,-233.0,-255.0,1.0,3,0
1724460689.0890074,330,-198,466,-230,666.0,-235.0,-258.0,0.0,3,0
1724460689.1297598,340,-208,476,-238,671.0,-237.0,-255.0,1.0,3,0
1724460689.1704009,345,-213,481,-242,676.0,-235.0,-258.0,0.0,3,0
1724460689.211023,350,-218,486,-246,681.0,-233.0,-255.0,1.0,3,0
1724460689.251638,355,-223,491,-250,686.0,-231.0,-258.0,0.0,3,0
1724460689.2922673,360,-228,496,-253,691.0,-229.0,-255.0,1.0,3,0
1724460689.3333359,370,-238,506,-259,696.0,-227.0,-258.0,0.0,3,0
1724460689.3741786,375,-243,511,-262,701.0,-225.0,-255.0,1.0,3,0
1724460689.415043,380,-248,516,-264,706.0,-223.0,-258.0,0.0,3,0
1724460689.455862,385,-253,521,-266,711.0,-221.0,-255.0,1.0,3,0
1724460689.496557,390,-258,526,-268,716.0,-219.0,-258.0,0.0,3,0
1724460689.5372617,400,-268,536,-272,721.0,-217.0,-255.0,1.0,3,0
1724460689.5780203,405,-273,541,-274,726.0,-215.0,-258.0,0.0,3,0
1724460689.6187265,410,-278,546,-276,731.0,-213.0,-255.0,1.0,3,0
1724460689.6594367,420,-288,556,-280,735.0,-210.0,-258.0,0.0,3,0
1724460689.7002876,425,-293,561,-281,738.0,-206.0,-255.0,1.0,3,0
1724460689.741194,430,-298,566,-282,741.0,-202.0,-258.0,0.0,3,0
1724460689.7819867,435,-303,571,-282,742.0,-197.0,-255.0,1.0,3,0
1724460689.8228168,440,-308,576,-282,743.0,-192.0,-258.0,0.0,3,0
1724460689.863632,445,-313,581,-281,744.0,-187.0,-255.0,1.0,3,0
1724460689.9043431,455,-323,591,-276,745.0,-182.0,-258.0,0.0,3,0
1724460689.9450753,460,-328,596,-272,748.0,-178.0,-255.0,1.0,3,0
1724460689.9857519,465,-333,601,-268,749.0,-173.0,-258.0,0.0,3,0
1724460690.0264387,470,-338,606,-263,750.0,-168.0,-255.0,1.0,3,0
1724460690.0672326,480,-343,616,-253,751.0,-163.0,-258.0,0.0,3,0
1724460690.1080313,485,-345,621,-248,752.0,-158.0,-255.0,1.0,3,0
1724460690.1488621,490,-346,625,-243,753.0,-153.0,-258.0,0.0,3,0
1724460690.1897259,495,-347,628,-238,754.0,-148.0,-255.0,1.0,3,0
1724460690.2318723,500,-347,630,-233,755.0,-143.0,-258.0,0.0,3,0
1724460690.2727864,510,-345,634,-223,756.0,-138.0,-255.0,1.0,3,0
1724460690.3136694,515,-344,636,-218,757.0,-133.0,-258.0,0.0,3,0
1724460690.3546112,520,-343,638,-213,758.0,-128.0,-255.0,1.0,3,0
1724460690.3952098,530,-341,642,-203,759.0,-123.0,-258.0,0.0,3,0
1724460690.4361053,535,-340,644,-198,757.0,-118.0,-255.0,1.0,3,0
1724460690.4771125,540,-339,646,-193,755.0,-113.0,-258.0,0.0,3,0
1724460690.5177195,545,-338,648,-188,753.0,-108.0,-255.0,1.0,3,0
1724460690.5585346,550,-337,650,-183,751.0,-103.0,-258.0,0.0,3,0
1724460690.5994008,555,-336,652,-178,749.0,-98.0,-255.0,1.0,3,0
1724460690.6402695,565,-334,656,-168,747.0,-93.0,-258.0,0.0,3,0
1724460690.6810217,570,-333,658,-163,745.0,-88.0,-255.0,1.0,3,0
1724460690.721728,575,-332,660,-158,743.0,-83.0,-258.0,0.0,3,0
1724460690.7624812,580,-331,662,-153,741.0,-78.0,-255.0,1.0,3,0
1724460690.803287,590,-329,667,-143,736.0,-76.0,-258.0,0.0,3,0
1724460690.8440502,595,-328,670,-138,731.0,-74.0,-255.0,1.0,3,2
1724460690.8848634,600,-327,673,-133,726.0,-72.0,-258.0,0.0,3,2
1724460690.9256723,605,-326,676,-128,721.0,-70.0,-255.0,1.0,3,2
1724460690.9665298,615,-324,681,-118,716.0,-68.0,-258.0,0.0,3,2
1724460691.0070925,620,-323,683,-113,711.0,-66.0,-255.0,1.0,3,2
1724460691.0478828,625,-322,685,-108,706.0,-64.0,-258.0,0.0,3,2
1724460691.0887647,630,-321,687,-103,701.0,-62.0,-255.0,1.0,3,2
1724460691.1294298,635,-320,687,-98,696.0,-60.0,-258.0,0.0,3,2
1724460691.1702652,645,-318,687,-88,694.0,-55.0,-255.0,1.0,3,2
1724460691.2111845,650,-317,686,-83,691.0,-51.0,-258.0,0.0,3,2
1724460691.2518723,655,-316,685,-78,688.0,-47.0,-255.0,1.0,3,2
1724460691.292661,660,-315,684,-73,685.0,-43.0,-258.0,0.0,3,2
1724460691.3333123,665,-314,683,-68,682.0,-39.0,-255.0,1.0,3,2
1724460691.3738756,675,-310,679,-58,680.0,-34.0,-258.0,0.0,3,2
1724460691.4147437,680,-308,677,-53,677.0,-30.0,-255.0,1.0,3,2
1724460691.4556506,685,-306,674,-48,673.0,-27.0,-258.0,0.0,3,2
1724460691.4964037,690,-304,670,-43,670.0,-23.0,-255.0,1.0,3,2
1724460691.5373216,700,-300,662,-33,667.0,-19.0,-258.0,0.0,3,2
1724460691.5781522,705,-298,657,-28,664.0,-15.0,-255.0,1.0,3,2
1724460691.6189485,710,-296,652,-23,661.0,-11.0,-258.0,0.0,3,2
1724460691.6597571,715,-294,647,-18,657.0,-8.0,-255.0,1.0,3,2
1724460691.700332,725,-290,637,-8,654.0,-4.0,-258.0,0.0,3,2
1724460691.7408776,730,-288,632,-3,650.0,-1.0,-255.0,1.0,3,2
1724460691.781586,735,-285,627,2,647.0,3.0,-258.0,0.0,3,2
1724460691.822143,740,-282,622,7,645.0,8.0,-255.0,1.0,3,2
1724460691.8628159,750,-276,612,17,643.0,13.0,-258.0,0.0,3,2
1724460691.903446,755,-273,607,22,641.0,18.0,-255.0,1.0,3,2
1724460691.9441206,760,-269,602,27,642.0,23.0,-258.0,0.0,3,2
1724460691.9846835,765,-265,597,32,647.0,25.0,-255.0,1.0,3,2
1724460692.0254266,770,-261,592,37,652.0,23.0,-258.0,0.0,3,2
1724460692.066067,775,-256,587,42,657.0,21.0,-255.0,1.0,3,2
1724460692.1067626,785,-246,577,52,662.0,19.0,-258.0,0.0,3,0
1724460692.1476462,790,-241,572,57,667.0,17.0,-255.0,1.0,3,0
1724460692.1884096,795,-236,567,62,672.0,15.0,-258.0,0.0,3,0
1724460692.2289722,800,-231,562,67,677.0,13.0,-255.0,1.0,3,0
1724460692.270013,810,-221,552,76,682.0,11.0,-258.0,0.0,3,0
1724460692.3109856,810,-221,552,76,687.0,9.0,-255.0,1.0,3,0
1724460692.3516676,820,-211,542,84,692.0,7.0,-258.0,0.0,3,0
1724460692.392583,825,-206,537,88,697.0,5.0,-255.0,1.0,3,0
1724460692.4337478,835,-196,527,96,702.0,3.0,-258.0,0.0,3,0
1724460692.4745467,840,-191,522,100,707.0,5.0,-255.0,1.0,3,0
1724460692.5157366,845,-186,517,104,708.0,10.0,-258.0,0.0,3,0
1724460692.556709,850,-181,512,108,708.0,15.0,-255.0,1.0,3,0
1724460692.597696,855,-176,507,112,706.0,20.0,-258.0,0.0,3,0
1724460692.6389365,865,-166,497,120,704.0,25.0,-255.0,1.0,3,0
1724460692.6799371,870,-161,492,124,703.0,30.0,-258.0,0.0,3,0
1724460692.7208762,875,-156,487,128,698.0,32.0,-255.0,1.0,3,0
1724460692.7618577,880,-151,482,132,693.0,31.0,-258.0,0.0,3,0
1724460692.802738,885,-146,480,135,689.0,28.0,-255.0,1.0,3,0
1724460692.8436403,890,-141,479,138,686.0,24.0,-258.0,0.0,3,0
1724460692.8846898,900,-131,480,142,683.0,20.0,-255.0,1.0,3,0
1724460692.9255779,905,-126,483,142,681.0,15.0,-258.0,0.0,3,0
1724460692.9666474,910,-121,487,142,680.0,10.0,-255.0,1.0,3,0
1724460693.0077229,914,-116,492,142,680.0,5.0,-258.0,0.0,3,0
1724460693.048752,918,-108,502,142,679.0,0.0,-255.0,1.0,3,0
1724460693.0896468,918,-104,507,141,680.0,-5.0,-258.0,0.0,3,0
1724460693.1307733,918,-100,512,140,678.0,-10.0,-255.0,1.0,4,0
1724460693.171824,913,-96,517,139,676.0,-15.0,-258.0,0.0,4,0
1724460693.212751,908,-92,522,138,674.0,-20.0,-255.0,1.0,4,0
1724460693.2536845,903,-88,527,137,672.0,-25.0,-258.0,0.0,4,0
1724460693.2947786,893,-80,536,134,670.0,-30.0,-255.0,1.0,4,0
1724460693.33526,893,-80,536,134,668.0,-35.0,-258.0,0.0,4,0
1724460693.3758597,883,-72,542,126,665.0,-39.0,-255.0,1.0,4,0
1724460693.416421,878,-68,545,122,662.0,-43.0,-258.0,0.0,4,0
1724460693.4569962,873,-64,549,117,660.0,-48.0,-255.0,1.0,4,0
1724460693.4980614,863,-56,557,107,658.0,-53.0,-258.0,0.0,4,0
1724460693.5390043,858,-52,561,102,656.0,-58.0,-255.0,1.0,4,0
1724460693.5799496,853,-48,565,97,654.0,-63.0,-258.0,0.0,4,0
1724460693.620958,848,-44,569,92,652.0,-68.0,-255.0,1.0,4,0
1724460693.6619074,843,-40,573,87,650.0,-73.0,-258.0,0.0,4,0
1724460693.702934,833,-32,580,77,648.0,-78.0,-255.0,1.0,4,0
1724460693.7439573,828,-28,582,72,646.0,-83.0,-258.0,0.0,4,0
1724460693.784878,823,-24,583,67,644.0,-88.0,-255.0,1.0,4,0
1724460693.825911,813,-16,585,57,642.0,-93.0,-258.0,0.0,4,0
1724460693.867089,808,-12,586,52,640.0,-98.0,-255.0,1.0,4,0
1724460693.9081006,803,-8,586,47,638.0,-103.0,-258.0,0.0,4,0
1724460693.9490256,798,-4,586,42,636.0,-108.0,-255.0,1.0,4,0
1724460693.9901054,793,0,586,37,634.0,-113.0,-258.0,0.0,4,0
1724460694.031197,788,4,586,32,632.0,-118.0,-255.0,1.0,4,0
1724460694.0720904,783,8,586,27,630.0,-123.0,-258.0,0.0,4,0
1724460694.1132047,773,16,586,17,628.0,-128.0,-255.0,1.0,4,0
1724460694.1542082,768,20,585,12,626.0,-133.0,-258.0,0.0,4,0
1724460694.195207,758,28,581,2,624.0,-138.0,-255.0,1.0,4,0
1724460694.2361722,753,31,578,-3,622.0,-143.0,-258.0,0.0,4,0
1724460694.2769468,749,34,575,-8,623.0,-148.0,-255.0,1.0,4,0
1724460694.3176646,746,36,572,-13,624.0,-153.0,-258.0,0.0,4,0
1724460694.3586435,743,35,566,-23,625.0,-158.0,-255.0,1.0,4,0
1724460694.3993483,744,33,563,-28,626.0,-163.0,-258.0,0.0,4,0
1724460694.4398634,744,33,563,-28,627.0,-168.0,-255.0,1.0,4,0
1724460694.480587,748,23,557,-38,628.0,-173.0,-258.0,0.0,4,0
1724460694.521212,749,18,554,-43,629.0,-178.0,-255.0,1.0,4,0
1724460694.561924,751,8,548,-53,630.0,-183.0,-258.0,0.0,4,0
1724460694.6028464,750,3,546,-58,631.0,-188.0,-255.0,1.0,4,0
1724460694.6437335,747,-2,544,-63,632.0,-193.0,-258.0,0.0,4,0
1724460694.6844885,743,-7,542,-68,633.0,-198.0,-255.0,1.0,4,0
1724460694.725375,739,-12,540,-73,634.0,-203.0,-258.0,0.0,4,0
1724460694.766382,731,-22,538,-83,635.0,-208.0,-255.0,1.0,4,0
1724460694.807244,727,-27,537,-88,636.0,-213.0,-258.0,0.0,4,0
1724460694.8482032,723,-32,536,-93,637.0,-218.0,-255.0,1.0,4,0
1724460694.889011,719,-37,535,-98,638.0,-223.0,-258.0,0.0,4,0
1724460694.929803,711,-47,533,-108,639.0,-228.0,-255.0,1.0,4,0
1724460694.9706779,707,-52,532,-113,640.0,-233.0,-258.0,0.0,4,0
1724460695.011631,703,-57,532,-118,641.0,-238.0,-255.0,1.0,4,0
1724460695.052372,699,-62,533,-123,642.0,-243.0,-258.0,0.0,4,0
1724460695.0931146,699,-62,533,-123,643.0,-248.0,-255.0,1.0,4,0
1724460695.1339653,691,-72,535,-133,644.0,-253.0,-258.0,0.0,4,0
1724460695.1746633,687,-77,536,-138,645.0,-258.0,-255.0,1.0,4,0
1724460695.2155716,683,-82,538,-143,646.0,-263.0,-258.0,0.0,4,0
1724460695.256343,679,-87,540,-148,647.0,-268.0,-255.0,1.0,4,0
1724460695.297083,672,-97,544,-158,648.0,-273.0,-258.0,0.0,4,0
1724460695.337908,669,-102,546,-163,649.0,-278.0,-255.0,1.0,4,0
1724460695.3786478,667,-107,548,-168,650.0,-283.0,-258.0,0.0,4,0
1724460695.4192178,666,-111,550,-173,651.0,-288.0,-255.0,1.0,4,0
1724460695.4601033,666,-117,554,-183,652.0,-293.0,-258.0,0.0,4,0
1724460695.5009835,667,-119,556,-188,653.0,-298.0,-255.0,1.0,4,0
1724460695.5420134,668,-120,558,-193,654.0,-303.0,-258.0,0.0,4,0
1724460695.5828571,669,-121,560,-198,655.0,-308.0,-255.0,1.0,4,0
1724460695.6235204,670,-122,562,-203,656.0,-313.0,-258.0,0.0,4,0
1724460695.664101,671,-125,566,-213,657.0,-318.0,-255.0,1.0,4,0
1724460695.7047973,670,-129,568,-218,658.0,-323.0,-258.0,0.0,4,0
1724460695.7454236,669,-134,570,-223,659.0,-328.0,-255.0,1.0,4,0
1724460695.7860832,667,-139,572,-228,660.0,-333.0,-258.0,0.0,4,0
1724460695.8267736,663,-149,576,-238,661.0,-338.0,-255.0,1.0,4,0
1724460695.867396,661,-154,578,-243,662.0,-343.0,-258.0,0.0,4,0
1724460695.907926,659,-159,580,-248,663.0,-348.0,-255.0,1.0,4,0
1724460695.9485958,657,-164,582,-253,666.0,-352.0,-258.0,0.0,4,0
1724460695.98928,653,-174,586,-263,669.0,-356.0,-255.0,1.0,4,0
1724460696.0299273,651,-179,588,-268,672.0,-360.0,-258.0,0.0,4,0
1724460696.0707335,649,-184,590,-273,675.0,-364.0,-255.0,1.0,4,0
1724460696.11165,647,-189,592,-278,678.0,-368.0,-258.0,0.0,4,0
1724460696.1524913,643,-199,596,-288,682.0,-371.0,-255.0,1.0,4,0
1724460696.1935172,641,-204,598,-293,687.0,-373.0,-258.0,0.0,4,0
1724460696.234796,639,-209,600,-298,692.0,-375.0,-255.0,1.0,4,0
1724460696.2754602,637,-214,602,-303,697.0,-377.0,-258.0,0.0,4,0
1724460696.316285,635,-219,604,-308,702.0,-379.0,-255.0,1.0,4,0
1724460696.357144,631,-229,608,-318,707.0,-381.0,-258.0,0.0,4,0
1724460696.3978653,629,-234,610,-323,712.0,-383.0,-255.0,1.0,4,0
1724460696.4386601,627,-239,612,-328,717.0,-383.0,-258.0,0.0,4,0
1724460696.4794066,625,-244,614,-333,722.0,-381.0,-255.0,1.0,4,0
1724460696.5202613,621,-254,618,-343,727.0,-379.0,-258.0,0.0,4,0
1724460696.5610857,619,-259,621,-348,732.0,-377.0,-255.0,1.0,4,0
1724460696.6017509,617,-264,624,-353,737.0,-375.0,-258.0,0.0,4,0
1724460696.6424792,616,-269,628,-358,742.0,-373.0,-255.0,1.0,4,0
1724460696.6832752,614,-279,638,-368,747.0,-371.0,-258.0,0.0,4,0
1724460696.7242944,614,-284,643,-373,752.0,-369.0,-255.0,1.0,4,0
1724460696.7650008,615,-289,648,-378,757.0,-367.0,-258.0,0.0,4,0
1724460696.8057868,617,-294,653,-383,762.0,-365.0,-255.0,1.0,4,0
1724460696.8465323,620,-299,658,-388,767.0,-363.0,-258.0,0.0,4,0
1724460696.8872955,629,-309,668,-398,772.0,-361.0,-255.0,1.0,4,0
1724460696.928252,634,-314,673,-403,777.0,-359.0,-258.0,0.0,4,0
1724460696.9689958,639,-319,678,-408,780.0,-355.0,-255.0,1.0,4,0
1724460697.009746,644,-324,683,-413,781.0,-350.0,-258.0,0.0,4,0
1724460697.0505111,649,-329,688,-417,782.0,-345.0,-255.0,1.0,4,0
1724460697.0913932,659,-339,698,-424,780.0,-340.0,-258.0,0.0,4,0
1724460697.1320834,664,-343,703,-426,778.0,-335.0,-255.0,1.0,4,0
1724460697.1727934,669,-347,708,-428,776.0,-330.0,-258.0,0.0,4,0
1724460697.2136276,679,-355,718,-430,774.0,-325.0,-255.0,1.0,5,0
1724460697.2544248,684,-358,723,-430,772.0,-320.0,-258.0,0.0,5,0
1724460697.295455,689,-361,728,-429,770.0,-315.0,-255.0,1.0,5,0
1724460697.3362842,694,-364,732,-428,768.0,-310.0,-258.0,0.0,5,0
1724460697.3771281,699,-367,736,-426,766.0,-305.0,-255.0,1.0,5,0
1724460697.418055,704,-370,740,-424,764.0,-300.0,-258.0,0.0,5,0
1724460697.459017,709,-373,744,-422,762.0,-295.0,-255.0,1.0,5,0
1724460697.4996574,719,-379,750,-415,760.0,-290.0,-258.0,0.0,5,0
1724460697.5404787,724,-382,752,-411,758.0,-285.0,-255.0,1.0,5,0
1724460697.581235,729,-385,754,-406,756.0,-280.0,-258.0,0.0,5,0
1724460697.6219907,739,-391,754,-396,754.0,-275.0,-255.0,1.0,5,0
1724460697.6627781,744,-394,753,-391,752.0,-270.0,-258.0,0.0,5,0
1724460697.7038293,749,-396,752,-386,750.0,-265.0,-255.0,1.0,5,0
1724460697.7450583,754,-398,750,-381,748.0,-260.0,-258.0,0.0,5,0
1724460697.7861805,764,-400,746,-371,746.0,-255.0,-255.0,1.0,5,0
1724460697.827105,769,-401,743,-366,744.0,-250.0,-258.0,0.0,5,0
1724460697.8678408,774,-401,740,-361,742.0,-245.0,-255.0,1.0,5,0
1724460697.908829,779,-401,737,-356,740.0,-240.0,-258.0,0.0,5,0
1724460697.9498913,789,-400,731,-346,738.0,-235.0,-255.0,1.0,5,0
1724460697.9909253,794,-399,728,-341,736.0,-230.0,-258.0,0.0,5,0
1724460698.031818,799,-397,725,-336,734.0,-225.0,-255.0,1.0,5,0
1724460698.0729113,804,-395,722,-331,732.0,-220.0,-258.0,0.0,5,0
1724460698.113882,814,-390,715,-321,730.0,-215.0,-255.0,1.0,5,0
1724460698.1551356,819,-387,711,-316,728.0,-210.0,-258.0,0.0,5,0
1724460698.1960464,823,-384,707,-311,726.0,-205.0,-255.0,1.0,5,0
1724460698.2369766,827,-381,703,-306,724.0,-200.0,-258.0,0.0,5,0
1724460698.2779822,831,-375,696,-296,722.0,-195.0,-255.0,1.0,5,0
1724460698.318964,831,-372,693,-291,720.0,-190.0,-258.0,0.0,5,0
1724460698.360054,830,-369,690,-286,718.0,-185.0,-255.0,1.0,5,0
1724460698.4011636,828,-366,687,-281,716.0,-180.0,-258.0,0.0,5,0
1724460698.4423625,825,-363,684,-276,714.0,-175.0,-255.0,1.0,5,0
1724460698.483341,817,-357,678,-266,712.0,-170.0,-258.0,0.0,5,0
1724460698.5241935,813,-353,675,-261,710.0,-165.0,-255.0,1.0,5,0
1724460698.5651305,809,-349,672,-256,708.0,-160.0,-258.0,0.0,5,0
1724460698.6061854,805,-345,669,-251,706.0,-155.0,-255.0,1.0,5,0
1724460698.6474333,795,-337,665,-241,704.0,-150.0,-258.0,0.0,5,0
1724460698.6884298,790,-333,663,-236,702.0,-145.0,-255.0,1.0,5,0
1724460698.729457,785,-328,661,-231,700.0,-140.0,-258.0,0.0,5,0
1724460698.7705395,780,-323,659,-226,698.0,-135.0,-255.0,1.0,5,0
1724460698.8115342,770,-313,657,-216,696.0,-130.0,-258.0,0.0,5,0
1724460698.8526294,765,-308,656,-211,694.0,-125.0,-255.0,1.0,5,0
1724460698.8936486,760,-303,655,-206,692.0,-120.0,-258.0,0.0,5,0
