time_point,player1_x,plater1_y,player2_x,player2_y,stag_x,stag_y,rabbit_x,rabbit_y,value,event
1724460719.490963,-127,-510,-408,-21,414.0,0.0,-523.0,-53.0,2,0
1724460719.532189,-132,-510,-413,-22,419.0,1.0,-526.0,-55.0,2,0
1724460719.5731108,-142,-510,-421,-24,414.0,0.0,-529.0,-57.0,2,0
1724460719.6139193,-147,-510,-425,-25,419.0,1.0,-532.0,-59.0,2,0
1724460719.654671,-152,-510,-428,-26,414.0,0.0,-535.0,-61.0,2,0
1724460719.695571,-162,-510,-430,-27,419.0,1.0,-538.0,-63.0,2,0
1724460719.7365136,-167,-510,-430,-27,414.0,0.0,-541.0,-65.0,2,0
1724460719.777447,-172,-510,-430,-27,419.0,1.0,-544.0,-67.0,2,0
1724460719.8184292,-177,-510,-430,-28,414.0,0.0,-547.0,-69.0,2,0
1724460719.8591785,-187,-510,-429,-30,419.0,1.0,-550.0,-71.0,2,0
1724460719.899994,-192,-510,-428,-31,414.0,0.0,-553.0,-73.0,2,0
1724460719.9410625,-197,-510,-426,-32,419.0,1.0,-556.0,-75.0,2,0
1724460719.982033,-202,-510,-425,-33,414.0,0.0,-559.0,-77.0,2,0
1724460720.0229845,-207,-510,-425,-34,419.0,1.0,-562.0,-79.0,2,0
1724460720.0640047,-217,-510,-426,-36,414.0,0.0,-565.0,-81.0,2,0
1724460720.1047926,-222,-510,-427,-37,419.0,1.0,-568.0,-83.0,2,0
1724460720.1457257,-227,-510,-429,-38,414.0,0.0,-571.0,-85.0,2,0
1724460720.1866121,-232,-510,-431,-39,419.0,1.0,-574.0,-87.0,2,0
1724460720.2280796,-237,-510,-434,-40,414.0,0.0,-577.0,-89.0,2,0
1724460720.2690892,-247,-510,-443,-43,419.0,1.0,-580.0,-91.0,2,0
1724460720.3101435,-252,-510,-448,-45,414.0,0.0,-583.0,-93.0,2,0
1724460720.3511064,-257,-510,-453,-47,419.0,1.0,-586.0,-95.0,2,0
1724460720.3921568,-267,-510,-463,-51,414.0,0.0,-589.0,-97.0,2,0
1724460720.433152,-272,-510,-468,-53,419.0,1.0,-592.0,-99.0,2,0
1724460720.4747283,-277,-510,-473,-55,414.0,0.0,-595.0,-101.0,2,0
1724460720.515836,-282,-510,-478,-57,419.0,1.0,-598.0,-103.0,2,0
1724460720.557527,-286,-510,-483,-59,414.0,0.0,-601.0,-105.0,2,0
1724460720.5984504,-288,-510,-488,-61,419.0,1.0,-604.0,-107.0,2,0
1724460720.639473,-287,-510,-498,-65,414.0,0.0,-607.0,-109.0,2,0
1724460720.6806273,-285,-510,-503,-67,419.0,1.0,-610.0,-111.0,2,0
1724460720.7215834,-283,-510,-508,-69,414.0,0.0,-613.0,-113.0,2,0
1724460720.762678,-279,-510,-518,-73,419.0,1.0,-616.0,-115.0,2,0
1724460720.8035367,-279,-510,-523,-75,414.0,0.0,-613.0,-116.0,2,0
1724460720.8443797,-280,-510,-528,-77,419.0,1.0,-610.0,-117.0,2,0
1724460720.885243,-283,-510,-533,-79,414.0,0.0,-607.0,-118.0,2,4
1724460720.9262373,-287,-510,-538,-81,419.0,1.0,-604.0,-119.0,2,4
1724460720.9671934,-297,-510,-548,-85,414.0,0.0,-601.0,-120.0,2,4
1724460713.0114853
