time_point,player1_x,plater1_y,player2_x,player2_y,stag_x,stag_y,rabbit_x,rabbit_y,value,event
1724460647.5013685,-222,-35,384,335,502.0,98.0,-398.0,47.0,2,0
1724460647.5427573,-227,-35,379,332,505.0,94.0,-401.0,49.0,2,0
1724460647.5835333,-232,-35,374,329,508.0,90.0,-404.0,51.0,2,0
1724460647.624481,-237,-35,369,326,511.0,86.0,-407.0,53.0,2,0
1724460647.6654627,-246,-35,359,319,514.0,82.0,-410.0,55.0,2,0
1724460647.7063282,-250,-35,354,315,517.0,78.0,-413.0,57.0,2,0
1724460647.747282,-253,-35,349,311,520.0,74.0,-416.0,59.0,2,0
1724460647.7881556,-255,-35,344,307,523.0,70.0,-419.0,61.0,2,0
1724460647.8290308,-256,-33,334,299,526.0,66.0,-422.0,63.0,2,0
1724460647.8699028,-256,-33,329,295,529.0,62.0,-425.0,65.0,2,0
1724460647.9108734,-256,-33,324,291,532.0,58.0,-428.0,67.0,2,0
1724460647.9516528,-256,-33,319,287,535.0,54.0,-431.0,69.0,2,0
1724460647.992668,-256,-33,314,283,538.0,50.0,-434.0,71.0,2,0
1724460648.0336642,-255,-33,304,275,541.0,46.0,-437.0,73.0,2,0
1724460648.0746393,-254,-33,299,271,544.0,42.0,-440.0,75.0,2,0
1724460648.115799,-253,-33,294,267,547.0,38.0,-443.0,77.0,2,0
1724460648.1567752,-252,-33,289,263,548.0,33.0,-446.0,79.0,2,0
1724460648.1976154,-249,-31,279,255,549.0,28.0,-449.0,81.0,2,0
1724460648.2384953,-247,-30,274,251,547.0,23.0,-452.0,83.0,2,0
1724460648.2793736,-245,-29,269,247,545.0,18.0,-455.0,82.0,2,0
1724460648.3201363,-244,-27,264,243,543.0,13.0,-458.0,80.0,2,0
1724460648.361134,-242,-23,254,235,541.0,8.0,-461.0,78.0,2,0
1724460648.4020655,-241,-21,249,231,539.0,3.0,-464.0,76.0,2,0
1724460648.4429274,-240,-19,244,227,537.0,-2.0,-467.0,74.0,2,0
1724460648.4838824,-239,-16,239,223,535.0,-7.0,-470.0,72.0,2,0
1724460648.5247662,-238,-13,234,219,533.0,-12.0,-473.0,70.0,2,0
1724460648.565549,-238,-7,224,211,531.0,-17.0,-476.0,68.0,2,0
1724460648.6065834,-239,-4,219,207,528.0,-21.0,-479.0,66.0,2,0
1724460648.6476161,-240,-1,214,203,525.0,-25.0,-482.0,64.0,2,0
1724460648.688377,-242,3,209,199,522.0,-29.0,-485.0,66.0,2,0
1724460648.729335,-249,12,199,191,520.0,-34.0,-487.0,68.0,2,0
1724460648.7702057,-254,17,194,187,516.0,-37.0,-490.0,70.0,2,0
1724460648.8110254,-259,22,189,184,513.0,-41.0,-493.0,72.0,2,0
1724460648.8518739,-264,27,184,181,511.0,-46.0,-496.0,74.0,2,0
1724460648.8927004,-269,32,179,178,508.0,-50.0,-499.0,76.0,2,0
1724460648.9334764,-279,42,169,172,504.0,-53.0,-502.0,78.0,2,0
1724460648.9744651,-284,47,164,169,501.0,-57.0,-505.0,80.0,2,0
1724460649.015277,-289,52,159,166,498.0,-61.0,-508.0,82.0,2,0
1724460649.056121,-294,57,154,163,495.0,-65.0,-511.0,84.0,2,0
1724460649.0971625,-304,67,144,157,492.0,-69.0,-514.0,86.0,2,0
1724460649.1381555,-309,72,139,154,488.0,-66.0,-517.0,88.0,2,0
1724460649.1790986,-314,77,134,151,491.0,-70.0,-520.0,90.0,2,0
1724460649.2200878,-319,82,129,148,488.0,-66.0,-523.0,92.0,2,0
1724460649.2610793,-329,92,119,142,484.0,-63.0,-526.0,94.0,2,0
1724460649.302015,-334,97,114,139,481.0,-59.0,-529.0,92.0,2,0
1724460649.343023,-339,102,109,136,484.0,-63.0,-532.0,90.0,2,0
1724460649.383841,-344,107,104,133,481.0,-59.0,-535.0,88.0,2,0
1724460649.4246118,-349,112,99,130,477.0,-56.0,-538.0,86.0,2,0
1724460649.4655788,-359,122,89,124,474.0,-52.0,-541.0,84.0,2,0
1724460649.5064223,-364,127,84,121,470.0,-49.0,-544.0,82.0,2,0
1724460649.5472572,-369,132,79,118,474.0,-52.0,-547.0,80.0,2,0
1724460649.5883942,-374,137,74,115,470.0,-49.0,-550.0,78.0,2,0
1724460649.6293728,-379,142,69,112,467.0,-45.0,-553.0,76.0,2,0
1724460649.670202,-389,152,59,106,470.0,-49.0,-556.0,74.0,2,0
1724460649.7112706,-394,157,54,103,467.0,-45.0,-559.0,72.0,2,0
1724460649.752227,-399,162,49,100,463.0,-42.0,-562.0,70.0,2,0
1724460649.7929997,-404,167,44,97,460.0,-38.0,-565.0,68.0,2,0
1724460649.8340104,-409,171,39,94,456.0,-35.0,-568.0,66.0,2,0
1724460649.874818,-414,175,34,91,453.0,-31.0,-571.0,64.0,2,0
1724460649.9156804,-424,182,24,85,456.0,-35.0,-574.0,62.0,2,0
1724460649.956681,-429,184,19,82,453.0,-31.0,-577.0,60.0,2,0
1724460649.9977524,-439,188,9,76,449.0,-28.0,-580.0,58.0,2,0
1724460650.038549,-444,189,4,73,446.0,-24.0,-583.0,56.0,2,0
1724460650.079402,-449,189,-1,70,442.0,-21.0,-586.0,54.0,2,0
1724460650.1202168,-454,188,-6,67,439.0,-17.0,-589.0,52.0,2,0
1724460650.1608956,-464,186,-16,61,435.0,-14.0,-592.0,50.0,2,0
1724460650.20163,-469,185,-21,58,432.0,-10.0,-595.0,48.0,2,0
1724460650.242518,-474,184,-26,55,428.0,-7.0,-598.0,46.0,2,0
1724460650.2831614,-479,182,-31,52,425.0,-3.0,-601.0,44.0,2,0
1724460650.323912,-484,180,-36,49,421.0,0.0,-604.0,42.0,2,0
1724460650.3646603,-494,175,-46,43,425.0,-3.0,-607.0,40.0,2,0
1724460650.4051166,-499,172,-51,40,421.0,0.0,-610.0,38.0,2,0
1724460650.445884,-504,168,-56,37,424.0,4.0,-613.0,36.0,2,0
1724460650.486564,-509,164,-61,34,421.0,-0.0,-616.0,34.0,2,0
1724460650.5272548,-519,154,-71,28,416.0,1.0,-619.0,32.0,2,0
1724460650.5680196,-524,149,-76,25,421.0,-0.0,-622.0,30.0,2,0
1724460650.6085315,-529,144,-81,22,416.0,1.0,-625.0,28.0,2,0
1724460650.64891,-534,139,-86,19,421.0,-0.0,-628.0,26.0,2,0
1724460650.6894155,-539,134,-91,16,416.0,1.0,-631.0,24.0,2,0
1724460650.7299802,-549,124,-101,10,421.0,-0.0,-634.0,22.0,2,0
1724460650.7704084,-554,119,-106,7,416.0,1.0,-637.0,20.0,2,0
1724460650.8110752,-559,114,-111,4,421.0,-0.0,-640.0,18.0,2,0
1724460650.8514295,-564,109,-116,1,416.0,1.0,-641.0,15.0,2,0
1724460650.8917458,-569,104,-121,-2,421.0,1.0,-640.0,12.0,2,0
1724460650.9324007,-579,94,-131,-8,416.0,0.0,-637.0,11.0,2,0
1724460650.9730716,-584,89,-136,-11,421.0,1.0,-634.0,10.0,2,0
1724460651.0137541,-589,84,-141,-14,416.0,0.0,-631.0,9.0,2,3
1724460651.0543313,-594,79,-146,-17,421.0,1.0,-628.0,8.0,2,3
1724460651.0950928,-604,69,-156,-23,416.0,0.0,-625.0,7.0,2,3
1724460641.7461498
