time_point,player1_x,plater1_y,player2_x,player2_y,stag_x,stag_y,rabbit_x,rabbit_y,value,event
1724460669.792821,-97,-3,93,-180,359.0,103.0,-267.0,-143.0,2,0
1724460669.8337095,-98,-8,90,-178,364.0,101.0,-270.0,-145.0,2,0
1724460669.8747702,-99,-13,85,-176,367.0,97.0,-273.0,-147.0,2,0
1724460669.915713,-100,-18,80,-174,371.0,94.0,-276.0,-149.0,2,0
1724460669.9565382,-102,-23,75,-172,374.0,90.0,-279.0,-151.0,2,0
1724460669.997516,-104,-28,70,-170,378.0,87.0,-282.0,-153.0,2,0
1724460670.038618,-108,-38,60,-166,381.0,83.0,-285.0,-155.0,2,0
1724460670.0797465,-111,-43,55,-164,384.0,79.0,-288.0,-157.0,2,0
1724460670.1206324,-114,-48,50,-162,387.0,75.0,-291.0,-159.0,2,0
1724460670.1615598,-123,-58,40,-158,390.0,71.0,-294.0,-161.0,2,0
1724460670.202336,-128,-63,35,-156,393.0,67.0,-297.0,-163.0,2,0
1724460670.2432573,-133,-68,30,-155,396.0,63.0,-300.0,-165.0,2,0
1724460670.2840955,-138,-73,25,-154,399.0,59.0,-303.0,-167.0,2,0
1724460670.3249555,-148,-83,15,-152,402.0,55.0,-306.0,-169.0,2,0
1724460670.3659024,-153,-88,10,-151,403.0,50.0,-309.0,-171.0,2,0
1724460670.40661,-158,-93,5,-150,404.0,45.0,-312.0,-173.0,2,0
1724460670.4473133,-163,-98,0,-150,405.0,40.0,-315.0,-175.0,2,0
1724460670.4881778,-168,-103,-5,-150,406.0,35.0,-318.0,-177.0,2,0
1724460670.5290258,-173,-108,-10,-150,407.0,30.0,-321.0,-179.0,2,0
1724460670.5701132,-183,-118,-20,-152,408.0,25.0,-324.0,-181.0,2,0
1724460670.6108418,-188,-123,-25,-153,409.0,20.0,-327.0,-183.0,2,0
1724460670.6514673,-198,-133,-35,-155,410.0,15.0,-330.0,-185.0,2,0
1724460670.6922808,-203,-138,-40,-156,411.0,10.0,-333.0,-187.0,2,0
1724460670.7331152,-213,-148,-50,-158,412.0,5.0,-336.0,-189.0,2,0
1724460670.7739458,-218,-153,-55,-159,415.0,1.0,-339.0,-191.0,2,0
1724460670.8147497,-223,-158,-60,-160,420.0,1.0,-342.0,-193.0,2,0
1724460670.8556306,-228,-163,-65,-161,415.0,0.0,-345.0,-195.0,2,0
1724460670.8968651,-238,-173,-75,-161,420.0,1.0,-348.0,-193.0,2,0
1724460670.9380612,-243,-178,-80,-161,415.0,0.0,-351.0,-191.0,2,0
1724460670.9792519,-253,-188,-90,-161,420.0,1.0,-352.0,-188.0,2,0
1724460671.020218,-258,-193,-95,-161,415.0,0.0,-353.0,-185.0,2,0
1724460671.0614285,-263,-198,-100,-161,420.0,1.0,-354.0,-182.0,2,0
1724460671.10253,-273,-208,-110,-161,415.0,0.0,-355.0,-179.0,2,3
1724460671.1434376,-273,-208,-110,-161,420.0,1.0,-356.0,-176.0,2,3
1724460671.1842096,-278,-213,-115,-161,415.0,0.0,-357.0,-173.0,2,3
1724460668.078818
