time_point,player1_x,player1_y,player2_x,player2_y,stag_x,stag_y,rabbit_x,rabbit_y,value,event,p1_belief_p2_stag,p2_belief_p1_stag,p1_coord_prob,p2_coord_prob,p1_cross_trial_expectation,p2_cross_trial_expectation,p1_EU_stag,p1_EU_rabbit,p1_P_choose_stag,p1_P_choose_rabbit,p1_choice_entropy,p1_goal_conflict,p1_P_coord,p1_timing_alignment,p1_dist_to_stag,p1_dist_to_rabbit,p2_EU_stag,p2_EU_rabbit,p2_P_choose_stag,p2_P_choose_rabbit,p2_choice_entropy,p2_goal_conflict,p2_P_coord,p2_timing_alignment,p2_dist_to_stag,p2_dist_to_rabbit,trial_num
1724460601.7285156,148.0,148.0,-148.0,-148.0,-148.0,148.0,148.0,-148.0,2.0,0.0,0.5,0.5,0.5,0.5,0.05,0.08231222456397945,1.0,1.0,0.5,0.5,0.6931471803599453,1.0,0.5,1.0,296.0,296.0,1.0,1.0,0.5,0.5,0.6931471803599453,1.0,0.5,1.0,296.0,296.0,2
1724460601.7621508,148.0,148.0,-148.0,-148.0,-148.0,148.0,148.0,-148.0,2.0,0.0,0.5,0.5,0.5,0.5,0.05,0.08231222456397945,1.0,1.0,0.5,0.5,0.6931471803599453,1.0,0.5,1.0,296.0,296.0,1.0,1.0,0.5,0.5,0.6931471803599453,1.0,0.5,1.0,296.0,296.0,2
1724460601.8131242,148.0,145.0,-153.0,-144.0,-153.0,150.0,149.0,-145.0,2.0,0.0,0.8315619178960506,0.26492844043413416,0.8306461691455637,0.26463669079640445,0.05,0.08231222456397945,1.6612923382907612,1.0,0.7896114079345777,0.21038859206542238,0.5144710710216943,0.42077718413084464,0.8306461691453806,0.99889876059622,301.04152537482264,290.0017241328058,0.5292733815926922,1.0,0.2806068890073192,0.7193931109926808,0.5935255875406437,0.5612137780146385,0.2646366907963461,0.99889876059622,294.0,302.00165562460086,2
1724460601.858132,148.0,137.0,-158.0,-140.0,-158.0,152.0,150.0,-142.0,2.0,0.0,0.9622090217680187,0.13055503326114254,0.95780530716947,0.12995752576237715,0.05,0.08231222456397945,1.9156106143371827,1.0,0.8619071456470406,0.1380928543529594,0.40148630000700664,0.27618570870591874,0.9578053071685914,0.9954233285078374,306.36742646697934,279.00716836669267,0.2599150515245159,1.0,0.18540175873386852,0.8145982412661316,0.4794863447051002,0.370803517467737,0.12995752576225794,0.9954233285078374,292.0,308.00649343804423,2
1724460601.8989794,148.0,132.0,-158.0,-140.0,-163.0,154.0,151.0,-139.0,2.0,0.0,0.9622090217680187,0.06080005242041564,0.9555073162788666,0.06037658513230195,0.05,0.08231222456397945,1.911014632555062,1.0,0.8608094446403433,0.1391905553596567,0.40349138279354924,0.2783811107193135,0.955507316277531,0.993035083501739,311.77716401301745,271.01660465735307,0.1207531702644351,1.0,0.14697909870599013,0.8530209012940098,0.4174330414644135,0.29395819741198037,0.06037658513221755,0.993035083501739,294.0425139329345,309.0016181187406,2
1724460601.9399526,148.0,122.0,-158.0,-140.0,-167.0,157.0,152.0,-136.0,2.0,0.0,0.9622090217680187,0.027348854513142003,0.9538608635900502,0.02711157492180909,0.05,0.08231222456397945,1.9077217271767757,1.0,0.8600184788998237,0.13998152110017617,0.4049299388843779,0.2799630422003524,0.9538608635883878,0.9913239660086626,316.9384798348096,258.0310058888272,0.05422314984352368,1.0,0.1310674189993721,0.868932581000628,0.3884108002028945,0.26213483799874415,0.02711157492176184,0.9913239660086626,297.1363323459452,310.0258053775524,2
1724460601.9809213,148.0,117.0,-158.0,-140.0,-170.0,161.0,153.0,-133.0,2.0,0.0,0.9622090217680187,0.011922440480042552,0.9538706504744071,0.011819122247517659,0.05,0.08231222456397945,1.9077413009454935,1.0,0.8600231916760456,0.13997680832395443,0.40492138301338787,0.27995361664790885,0.9538706504727468,0.9913341372751312,321.02959365142647,250.04999500099976,0.02363824449499417,1.0,0.12425669057524721,0.8757433094247529,0.37532121764359694,0.24851338115049437,0.011819122247497085,0.9913341372751312,301.23910768690047,311.07876816009156,2
1724460602.0259595,148.0,112.0,-158.0,-140.0,-173.0,165.0,154.0,-130.0,2.0,0.0,0.9622090217680187,0.01,0.9537131523213135,0.009911704533479697,0.05,0.08231222456397945,1.9074263046392437,1.0,0.8599473338825151,0.14005266611748488,0.40505907762102916,0.2801053322349698,0.9537131523196218,0.9911704533462116,325.3459696999488,242.0743687382041,0.01982340906692423,1.0,0.12342883026953166,0.8765711697304683,0.3737014802312226,0.24685766053906333,0.009911704533462115,0.9911704533462116,305.3686296920494,312.1602152741441,2
1724460602.0669742,148.0,102.0,-158.0,-140.0,-178.0,167.0,156.0,-128.0,2.0,0.0,0.9622090217680187,0.01,0.9491828491683704,0.009864622215080531,0.05,0.08231222456397945,1.8983656983315658,1.0,0.8577505841981026,0.1422494158018974,0.4090259074900475,0.28449883160379486,0.9491828491657829,0.986462221505364,332.4169069105842,230.13908837917995,0.01972924443010728,1.0,0.12340845558809323,0.8765915444119067,0.3736615367411063,0.24681691117618654,0.00986462221505364,0.986462221505364,307.6507760432273,314.2292157008956,2
1724460602.1079843,148.0,97.0,-158.0,-140.0,-182.0,170.0,157.0,-131.0,2.0,0.0,0.9622090217680187,0.01,0.9466897734477343,0.009838712296713157,0.05,0.08231222456397945,1.893379546889311,1.0,0.8565294721369588,0.14347052786304107,0.4112138219912188,0.2869410557260822,0.9466897734446555,0.983871229668116,337.9778099224859,228.17756243767704,0.01967742459336232,1.0,0.12339724440926375,0.8766027555907363,0.3736395561786682,0.2467944888185274,0.00983871229668116,0.983871229668116,310.92764431616564,315.12854520020875,2
